date,samp_period,batch,incb_num,id,body_temp,incb_temp,incb_temp_id,combined_lizmass,rep_id,co2pmin,prior_temp
26/11/2016,1,1,1,ld0051,NA,22,1,1.349,co2_rep_1,0.056224891,NA
26/11/2016,1,1,1,ld0051,NA,22,1,1.349,co2_rep_2,0.057902223,NA
26/11/2016,1,1,1,ld0042,NA,22,1,1.458,co2_rep_1,0.045771523,NA
26/11/2016,1,1,1,ld0042,NA,22,1,1.458,co2_rep_2,0.046061578,NA
26/11/2016,1,1,1,ld0170,NA,22,1,1.247,co2_rep_1,0.027562308,NA
26/11/2016,1,1,1,ld0170,NA,22,1,1.247,co2_rep_2,0.028089686,NA
26/11/2016,1,1,1,ld0133,NA,22,1,1.148,co2_rep_1,0.023288422,NA
26/11/2016,1,1,1,ld0133,NA,22,1,1.148,co2_rep_2,0.022018768,NA
26/11/2016,1,1,1,ld0146,NA,22,1,1.269,co2_rep_1,0.017655143,NA
26/11/2016,1,1,1,ld0146,NA,22,1,1.269,co2_rep_2,0.020021886,NA
26/11/2016,1,1,1,ld0020,NA,22,1,1.637,co2_rep_1,0.032432879,NA
26/11/2016,1,1,1,ld0020,NA,22,1,1.637,co2_rep_2,0.031067058,NA
26/11/2016,1,1,1,ld0154,NA,22,1,1.263,co2_rep_1,0.032027863,NA
26/11/2016,1,1,1,ld0154,NA,22,1,1.263,co2_rep_2,0.026471988,NA
26/11/2016,1,1,1,ld0118,NA,22,1,1.702,co2_rep_1,0.019476775,NA
26/11/2016,1,1,1,ld0118,NA,22,1,1.702,co2_rep_2,0.02180165,NA
26/11/2016,1,1,1,ld0150,NA,22,1,1.368,co2_rep_1,0.038362482,NA
26/11/2016,1,1,1,ld0150,NA,22,1,1.368,co2_rep_2,0.011270307,NA
26/11/2016,1,1,1,ld0140,NA,22,1,1.138,co2_rep_1,0.022573839,NA
26/11/2016,1,1,1,ld0140,NA,22,1,1.138,co2_rep_2,0.020857201,NA
26/11/2016,1,1,2,ld0011,21,26,1,1.205,co2_rep_1,0.085061059,21
26/11/2016,1,1,2,ld0011,21,26,1,1.205,co2_rep_2,0.08497582,21
26/11/2016,1,1,2,ld0018,20.5,26,1,1.306,co2_rep_1,0.028705325,20.5
26/11/2016,1,1,2,ld0018,20.5,26,1,1.306,co2_rep_2,0.024452309,20.5
26/11/2016,1,1,2,ld0105,21.5,26,1,1.363,co2_rep_1,0.070973344,21.5
26/11/2016,1,1,2,ld0105,21.5,26,1,1.363,co2_rep_2,0.071335561,21.5
26/11/2016,1,1,2,ld0002,20,26,1,1.097,co2_rep_1,0.018678379,20
26/11/2016,1,1,2,ld0002,20,26,1,1.097,co2_rep_2,0.020931143,20
26/11/2016,1,1,2,ld0095,19.5,26,1,1.405,co2_rep_1,0.03649822,19.5
26/11/2016,1,1,2,ld0095,19.5,26,1,1.405,co2_rep_2,0.039797453,19.5
26/11/2016,1,1,2,ld0088,20.5,26,1,1.349,co2_rep_1,0.076417797,20.5
26/11/2016,1,1,2,ld0088,20.5,26,1,1.349,co2_rep_2,0.064536152,20.5
26/11/2016,1,1,2,ld0142,20,26,1,1.086,co2_rep_1,0.021238251,20
26/11/2016,1,1,2,ld0142,20,26,1,1.086,co2_rep_2,0.028543673,20
26/11/2016,1,1,2,ld0049,21,26,1,1.469,co2_rep_1,0.019680319,21
26/11/2016,1,1,2,ld0049,21,26,1,1.469,co2_rep_2,0.02662889,21
26/11/2016,1,1,2,ld0027,20.5,26,1,1.539,co2_rep_1,0.046992036,20.5
26/11/2016,1,1,2,ld0027,20.5,26,1,1.539,co2_rep_2,0.04427734,20.5
26/11/2016,1,1,2,ld0155,19.5,26,1,1.107,co2_rep_1,0.088516281,19.5
26/11/2016,1,1,2,ld0155,19.5,26,1,1.107,co2_rep_2,0.082300707,19.5
26/11/2016,1,1,2,ld0089,21,26,1,1.29,co2_rep_1,0.079725689,21
26/11/2016,1,1,2,ld0089,21,26,1,1.29,co2_rep_2,0.074101431,21
26/11/2016,1,1,1,ld0051,NA,28,2,1.349,co2_rep_1,0.059758856,22
26/11/2016,1,1,1,ld0051,NA,28,2,1.349,co2_rep_2,0.070471003,22
26/11/2016,1,1,1,ld0042,NA,28,2,1.458,co2_rep_1,0.064402738,22
26/11/2016,1,1,1,ld0042,NA,28,2,1.458,co2_rep_2,0.069107385,22
26/11/2016,1,1,1,ld0170,NA,28,2,1.247,co2_rep_1,0.016743093,22
26/11/2016,1,1,1,ld0170,NA,28,2,1.247,co2_rep_2,0.019616152,22
26/11/2016,1,1,1,ld0133,NA,28,2,1.148,co2_rep_1,0.05027521,22
26/11/2016,1,1,1,ld0133,NA,28,2,1.148,co2_rep_2,0.053764055,22
26/11/2016,1,1,1,ld0146,NA,28,2,1.269,co2_rep_1,0.035750113,22
26/11/2016,1,1,1,ld0146,NA,28,2,1.269,co2_rep_2,0.049409952,22
26/11/2016,1,1,1,ld0020,NA,28,2,1.637,co2_rep_1,0.012717405,22
26/11/2016,1,1,1,ld0020,NA,28,2,1.637,co2_rep_2,0.010027145,22
26/11/2016,1,1,1,ld0154,NA,28,2,1.263,co2_rep_1,0.040317901,22
26/11/2016,1,1,1,ld0154,NA,28,2,1.263,co2_rep_2,0.040181119,22
26/11/2016,1,1,1,ld0118,NA,28,2,1.702,co2_rep_1,0.036570976,22
26/11/2016,1,1,1,ld0118,NA,28,2,1.702,co2_rep_2,0.046561694,22
26/11/2016,1,1,1,ld0150,NA,28,2,1.368,co2_rep_1,0.028451287,22
26/11/2016,1,1,1,ld0150,NA,28,2,1.368,co2_rep_2,0.027188343,22
26/11/2016,1,1,1,ld0140,NA,28,2,1.138,co2_rep_1,0.030807805,22
26/11/2016,1,1,1,ld0140,NA,28,2,1.138,co2_rep_2,0.036731366,22
26/11/2016,1,1,2,ld0011,21,24,2,1.205,co2_rep_1,0.01497189,26
26/11/2016,1,1,2,ld0011,21,24,2,1.205,co2_rep_2,0.019506396,26
26/11/2016,1,1,2,ld0018,20.5,24,2,1.306,co2_rep_1,0.023692357,26
26/11/2016,1,1,2,ld0018,20.5,24,2,1.306,co2_rep_2,0.025510116,26
26/11/2016,1,1,2,ld0105,21.5,24,2,1.363,co2_rep_1,0.01699504,26
26/11/2016,1,1,2,ld0105,21.5,24,2,1.363,co2_rep_2,0.020368371,26
26/11/2016,1,1,2,ld0002,20,24,2,1.097,co2_rep_1,0.012101333,26
26/11/2016,1,1,2,ld0002,20,24,2,1.097,co2_rep_2,0.017800161,26
26/11/2016,1,1,2,ld0095,19.5,24,2,1.405,co2_rep_1,0.023581915,26
26/11/2016,1,1,2,ld0095,19.5,24,2,1.405,co2_rep_2,NA,26
26/11/2016,1,1,2,ld0088,20.5,24,2,1.349,co2_rep_1,0.059289155,26
26/11/2016,1,1,2,ld0088,20.5,24,2,1.349,co2_rep_2,0.064266631,26
26/11/2016,1,1,2,ld0142,20,24,2,1.086,co2_rep_1,0.031268514,26
26/11/2016,1,1,2,ld0142,20,24,2,1.086,co2_rep_2,0.029314057,26
26/11/2016,1,1,2,ld0049,21,24,2,1.469,co2_rep_1,0.031338166,26
26/11/2016,1,1,2,ld0049,21,24,2,1.469,co2_rep_2,0.029432539,26
26/11/2016,1,1,2,ld0027,20.5,24,2,1.539,co2_rep_1,0.026731286,26
26/11/2016,1,1,2,ld0027,20.5,24,2,1.539,co2_rep_2,0.02586419,26
26/11/2016,1,1,2,ld0155,19.5,24,2,1.107,co2_rep_1,0.059339453,26
26/11/2016,1,1,2,ld0155,19.5,24,2,1.107,co2_rep_2,0.044654918,26
26/11/2016,1,1,2,ld0089,21,24,2,1.29,co2_rep_1,0.042531282,26
26/11/2016,1,1,2,ld0089,21,24,2,1.29,co2_rep_2,0.045510751,26
27/11/2016,1,1,1,ld0051,27,32,1,1.336,co2_rep_1,0.069252696,27
27/11/2016,1,1,1,ld0051,27,32,1,1.336,co2_rep_2,0.076991591,27
27/11/2016,1,1,1,ld0042,28,32,1,1.433,co2_rep_1,0.06332758,28
27/11/2016,1,1,1,ld0042,28,32,1,1.433,co2_rep_2,0.047342464,28
27/11/2016,1,1,1,ld0170,28.5,32,1,1.116,co2_rep_1,0.046727656,28.5
27/11/2016,1,1,1,ld0170,28.5,32,1,1.116,co2_rep_2,0.042616211,28.5
27/11/2016,1,1,1,ld0133,23.5,32,1,1.112,co2_rep_1,0.054317243,23.5
27/11/2016,1,1,1,ld0133,23.5,32,1,1.112,co2_rep_2,0.047828488,23.5
27/11/2016,1,1,1,ld0146,29,32,1,1.237,co2_rep_1,0.049037154,29
27/11/2016,1,1,1,ld0146,29,32,1,1.237,co2_rep_2,0.047743054,29
27/11/2016,1,1,1,ld0020,28,32,1,1.228,co2_rep_1,0.057313401,28
27/11/2016,1,1,1,ld0020,28,32,1,1.228,co2_rep_2,0.05636996,28
27/11/2016,1,1,1,ld0154,27,32,1,1.229,co2_rep_1,0.04965008,27
27/11/2016,1,1,1,ld0154,27,32,1,1.229,co2_rep_2,0.055258404,27
27/11/2016,1,1,1,ld0118,29,32,1,1.446,co2_rep_1,0.093498726,29
27/11/2016,1,1,1,ld0118,29,32,1,1.446,co2_rep_2,0.085754779,29
27/11/2016,1,1,1,ld0150,29.5,32,1,1.36,co2_rep_1,0.035890629,29.5
27/11/2016,1,1,1,ld0150,29.5,32,1,1.36,co2_rep_2,0.017322632,29.5
27/11/2016,1,1,1,ld0140,27,32,1,1.119,co2_rep_1,0.057182415,27
27/11/2016,1,1,1,ld0140,27,32,1,1.119,co2_rep_2,0.05119361,27
27/11/2016,1,1,2,ld0011,30.5,30,1,1.181,co2_rep_1,0.028010129,30.5
27/11/2016,1,1,2,ld0011,30.5,30,1,1.181,co2_rep_2,0.043482895,30.5
27/11/2016,1,1,2,ld0018,27.5,30,1,1.275,co2_rep_1,0.026830656,27.5
27/11/2016,1,1,2,ld0018,27.5,30,1,1.275,co2_rep_2,0.034261124,27.5
27/11/2016,1,1,2,ld0105,27.5,30,1,1.323,co2_rep_1,0.037184467,27.5
27/11/2016,1,1,2,ld0105,27.5,30,1,1.323,co2_rep_2,0.04547439,27.5
27/11/2016,1,1,2,ld0002,30,30,1,1.089,co2_rep_1,0.02355128,30
27/11/2016,1,1,2,ld0002,30,30,1,1.089,co2_rep_2,0.025227282,30
27/11/2016,1,1,2,ld0095,29,30,1,1.342,co2_rep_1,0.033603899,29
27/11/2016,1,1,2,ld0095,29,30,1,1.342,co2_rep_2,0.03154079,29
27/11/2016,1,1,2,ld0088,26,30,1,1.342,co2_rep_1,0.067771568,26
27/11/2016,1,1,2,ld0088,26,30,1,1.342,co2_rep_2,0.064117505,26
27/11/2016,1,1,2,ld0142,28.5,30,1,1.03,co2_rep_1,0.027875325,28.5
27/11/2016,1,1,2,ld0142,28.5,30,1,1.03,co2_rep_2,0.038531853,28.5
27/11/2016,1,1,2,ld0049,28.5,30,1,1.422,co2_rep_1,0.035752837,28.5
27/11/2016,1,1,2,ld0049,28.5,30,1,1.422,co2_rep_2,NA,28.5
27/11/2016,1,1,2,ld0027,28,30,1,1.41,co2_rep_1,0.052879231,28
27/11/2016,1,1,2,ld0027,28,30,1,1.41,co2_rep_2,0.017846154,28
27/11/2016,1,1,2,ld0155,31,30,1,1.046,co2_rep_1,0.057853679,31
27/11/2016,1,1,2,ld0155,31,30,1,1.046,co2_rep_2,0.018068753,31
27/11/2016,1,1,2,ld0089,28,30,1,1.233,co2_rep_1,0.044977935,28
27/11/2016,1,1,2,ld0089,28,30,1,1.233,co2_rep_2,0.034302253,28
27/11/2016,1,1,1,ld0051,27,24,2,1.336,co2_rep_1,0.02582108,32
27/11/2016,1,1,1,ld0051,27,24,2,1.336,co2_rep_2,0.026087357,32
27/11/2016,1,1,1,ld0042,28,24,2,1.433,co2_rep_1,0.031119357,32
27/11/2016,1,1,1,ld0042,28,24,2,1.433,co2_rep_2,0.04402396,32
27/11/2016,1,1,1,ld0170,28.5,24,2,1.116,co2_rep_1,0.014965233,32
27/11/2016,1,1,1,ld0170,28.5,24,2,1.116,co2_rep_2,0.015167379,32
27/11/2016,1,1,1,ld0133,23.5,24,2,1.112,co2_rep_1,0.01967669,32
27/11/2016,1,1,1,ld0133,23.5,24,2,1.112,co2_rep_2,0.01708322,32
27/11/2016,1,1,1,ld0146,29,24,2,1.237,co2_rep_1,0.020822379,32
27/11/2016,1,1,1,ld0146,29,24,2,1.237,co2_rep_2,0.011956639,32
27/11/2016,1,1,1,ld0020,28,24,2,1.228,co2_rep_1,0.022813085,32
27/11/2016,1,1,1,ld0020,28,24,2,1.228,co2_rep_2,0.021916552,32
27/11/2016,1,1,1,ld0154,27,24,2,1.229,co2_rep_1,0.022316207,32
27/11/2016,1,1,1,ld0154,27,24,2,1.229,co2_rep_2,0.020591798,32
27/11/2016,1,1,1,ld0118,29,24,2,1.446,co2_rep_1,0.078085303,32
27/11/2016,1,1,1,ld0118,29,24,2,1.446,co2_rep_2,0.080461988,32
27/11/2016,1,1,1,ld0150,29.5,24,2,1.36,co2_rep_1,0.006498035,32
27/11/2016,1,1,1,ld0150,29.5,24,2,1.36,co2_rep_2,0.002513322,32
27/11/2016,1,1,1,ld0140,27,24,2,1.119,co2_rep_1,0.021845135,32
27/11/2016,1,1,1,ld0140,27,24,2,1.119,co2_rep_2,0.021418163,32
27/11/2016,1,1,2,ld0011,30.5,28,2,1.181,co2_rep_1,0.037152405,30
27/11/2016,1,1,2,ld0011,30.5,28,2,1.181,co2_rep_2,0.037837771,30
27/11/2016,1,1,2,ld0018,27.5,28,2,1.275,co2_rep_1,0.027452798,30
27/11/2016,1,1,2,ld0018,27.5,28,2,1.275,co2_rep_2,0.031598552,30
27/11/2016,1,1,2,ld0105,27.5,28,2,1.323,co2_rep_1,0.020625583,30
27/11/2016,1,1,2,ld0105,27.5,28,2,1.323,co2_rep_2,0.018079927,30
27/11/2016,1,1,2,ld0002,30,28,2,1.089,co2_rep_1,0.015815272,30
27/11/2016,1,1,2,ld0002,30,28,2,1.089,co2_rep_2,0.018311784,30
27/11/2016,1,1,2,ld0095,29,28,2,1.342,co2_rep_1,0.030110365,30
27/11/2016,1,1,2,ld0095,29,28,2,1.342,co2_rep_2,0.029556573,30
27/11/2016,1,1,2,ld0088,26,28,2,1.342,co2_rep_1,0.034982317,30
27/11/2016,1,1,2,ld0088,26,28,2,1.342,co2_rep_2,0.038667465,30
27/11/2016,1,1,2,ld0142,28.5,28,2,1.03,co2_rep_1,0.021641854,30
27/11/2016,1,1,2,ld0142,28.5,28,2,1.03,co2_rep_2,0.021574789,30
27/11/2016,1,1,2,ld0049,28.5,28,2,1.422,co2_rep_1,0.005513894,30
27/11/2016,1,1,2,ld0049,28.5,28,2,1.422,co2_rep_2,0.044117404,30
27/11/2016,1,1,2,ld0027,28,28,2,1.41,co2_rep_1,0.028578606,30
27/11/2016,1,1,2,ld0027,28,28,2,1.41,co2_rep_2,0.034491837,30
27/11/2016,1,1,2,ld0155,31,28,2,1.046,co2_rep_1,0.00358761,30
27/11/2016,1,1,2,ld0155,31,28,2,1.046,co2_rep_2,0.028130541,30
27/11/2016,1,1,2,ld0089,28,28,2,1.233,co2_rep_1,0.03082778,30
27/11/2016,1,1,2,ld0089,28,28,2,1.233,co2_rep_2,NA,30
28/11/2016,1,1,1,ld0051,22,26,1,1.355,co2_rep_1,0.030236299,22
28/11/2016,1,1,1,ld0051,22,26,1,1.355,co2_rep_2,0.032733387,22
28/11/2016,1,1,1,ld0042,23,26,1,1.456,co2_rep_1,0.01920633,23
28/11/2016,1,1,1,ld0042,23,26,1,1.456,co2_rep_2,0.026013305,23
28/11/2016,1,1,1,ld0170,21.5,26,1,1.123,co2_rep_1,0.014355396,21.5
28/11/2016,1,1,1,ld0170,21.5,26,1,1.123,co2_rep_2,0.014004619,21.5
28/11/2016,1,1,1,ld0133,21.5,26,1,1.107,co2_rep_1,0.012278744,21.5
28/11/2016,1,1,1,ld0133,21.5,26,1,1.107,co2_rep_2,0.017864951,21.5
28/11/2016,1,1,1,ld0146,22,26,1,1.226,co2_rep_1,0.022732804,22
28/11/2016,1,1,1,ld0146,22,26,1,1.226,co2_rep_2,0.016054639,22
28/11/2016,1,1,1,ld0020,22,26,1,1.154,co2_rep_1,0.011219431,22
28/11/2016,1,1,1,ld0020,22,26,1,1.154,co2_rep_2,0.01950874,22
28/11/2016,1,1,1,ld0154,22,26,1,1.193,co2_rep_1,0.01667337,22
28/11/2016,1,1,1,ld0154,22,26,1,1.193,co2_rep_2,0.015504534,22
28/11/2016,1,1,1,ld0118,23,26,1,1.395,co2_rep_1,0.016979184,23
28/11/2016,1,1,1,ld0118,23,26,1,1.395,co2_rep_2,0.015968857,23
28/11/2016,1,1,1,ld0150,22.5,26,1,1.331,co2_rep_1,0.01699876,22.5
28/11/2016,1,1,1,ld0150,22.5,26,1,1.331,co2_rep_2,0.018826171,22.5
28/11/2016,1,1,1,ld0140,22,26,1,1.082,co2_rep_1,0.021379266,22
28/11/2016,1,1,1,ld0140,22,26,1,1.082,co2_rep_2,0.026072825,22
28/11/2016,1,1,2,ld0011,22.5,32,1,1.187,co2_rep_1,NA,22.5
28/11/2016,1,1,2,ld0011,22.5,32,1,1.187,co2_rep_2,0.027674325,22.5
28/11/2016,1,1,2,ld0018,22.5,32,1,1.27,co2_rep_1,0.000728392,22.5
28/11/2016,1,1,2,ld0018,22.5,32,1,1.27,co2_rep_2,0.028668905,22.5
28/11/2016,1,1,2,ld0105,23,32,1,1.314,co2_rep_1,NA,23
28/11/2016,1,1,2,ld0105,23,32,1,1.314,co2_rep_2,0.033964089,23
28/11/2016,1,1,2,ld0002,24.5,32,1,1.067,co2_rep_1,0.020612785,24.5
28/11/2016,1,1,2,ld0002,24.5,32,1,1.067,co2_rep_2,0.016833764,24.5
28/11/2016,1,1,2,ld0095,22,32,1,1.346,co2_rep_1,0.021617436,22
28/11/2016,1,1,2,ld0095,22,32,1,1.346,co2_rep_2,0.030631806,22
28/11/2016,1,1,2,ld0088,27.5,32,1,1.312,co2_rep_1,0.032283499,27.5
28/11/2016,1,1,2,ld0088,27.5,32,1,1.312,co2_rep_2,0.032526461,27.5
28/11/2016,1,1,2,ld0142,26.5,32,1,1.018,co2_rep_1,0.022166433,26.5
28/11/2016,1,1,2,ld0142,26.5,32,1,1.018,co2_rep_2,0.021757819,26.5
28/11/2016,1,1,2,ld0049,22.5,32,1,1.384,co2_rep_1,0.02632368,22.5
28/11/2016,1,1,2,ld0049,22.5,32,1,1.384,co2_rep_2,0.027858845,22.5
28/11/2016,1,1,2,ld0027,26.5,32,1,1.508,co2_rep_1,0.030399963,26.5
28/11/2016,1,1,2,ld0027,26.5,32,1,1.508,co2_rep_2,0.031416692,26.5
28/11/2016,1,1,2,ld0155,23.5,32,1,1.033,co2_rep_1,0.023892924,23.5
28/11/2016,1,1,2,ld0155,23.5,32,1,1.033,co2_rep_2,0.027297615,23.5
28/11/2016,1,1,2,ld0089,23,32,1,1.215,co2_rep_1,0.023195101,23
28/11/2016,1,1,2,ld0089,23,32,1,1.215,co2_rep_2,0.026393468,23
28/11/2016,1,1,1,ld0051,22,30,2,1.355,co2_rep_1,0.031581719,26
28/11/2016,1,1,1,ld0051,22,30,2,1.355,co2_rep_2,0.025495797,26
28/11/2016,1,1,1,ld0042,23,30,2,1.456,co2_rep_1,0.040730726,26
28/11/2016,1,1,1,ld0042,23,30,2,1.456,co2_rep_2,0.039825863,26
28/11/2016,1,1,1,ld0170,21.5,30,2,1.123,co2_rep_1,0.014196524,26
28/11/2016,1,1,1,ld0170,21.5,30,2,1.123,co2_rep_2,0.016401343,26
28/11/2016,1,1,1,ld0133,21.5,30,2,1.107,co2_rep_1,0.034214516,26
28/11/2016,1,1,1,ld0133,21.5,30,2,1.107,co2_rep_2,0.021042935,26
28/11/2016,1,1,1,ld0146,22,30,2,1.226,co2_rep_1,0.043502369,26
28/11/2016,1,1,1,ld0146,22,30,2,1.226,co2_rep_2,0.032234767,26
28/11/2016,1,1,1,ld0020,22,30,2,1.154,co2_rep_1,0.025525379,26
28/11/2016,1,1,1,ld0020,22,30,2,1.154,co2_rep_2,0.029289956,26
28/11/2016,1,1,1,ld0154,22,30,2,1.193,co2_rep_1,0.019900625,26
28/11/2016,1,1,1,ld0154,22,30,2,1.193,co2_rep_2,0.025961944,26
28/11/2016,1,1,1,ld0118,23,30,2,1.395,co2_rep_1,0.030910295,26
28/11/2016,1,1,1,ld0118,23,30,2,1.395,co2_rep_2,NA,26
28/11/2016,1,1,1,ld0150,22.5,30,2,1.331,co2_rep_1,0.030833934,26
28/11/2016,1,1,1,ld0150,22.5,30,2,1.331,co2_rep_2,0.033219147,26
28/11/2016,1,1,1,ld0140,22,30,2,1.082,co2_rep_1,0.031089245,26
28/11/2016,1,1,1,ld0140,22,30,2,1.082,co2_rep_2,0.029186532,26
28/11/2016,1,1,2,ld0011,22.5,22,2,1.187,co2_rep_1,0.007224512,32
28/11/2016,1,1,2,ld0011,22.5,22,2,1.187,co2_rep_2,NA,32
28/11/2016,1,1,2,ld0018,22.5,22,2,1.27,co2_rep_1,0.003880322,32
28/11/2016,1,1,2,ld0018,22.5,22,2,1.27,co2_rep_2,0.015728878,32
28/11/2016,1,1,2,ld0105,23,22,2,1.314,co2_rep_1,0.010007661,32
28/11/2016,1,1,2,ld0105,23,22,2,1.314,co2_rep_2,0.013406838,32
28/11/2016,1,1,2,ld0002,24.5,22,2,1.067,co2_rep_1,0.009647565,32
28/11/2016,1,1,2,ld0002,24.5,22,2,1.067,co2_rep_2,0.000559888,32
28/11/2016,1,1,2,ld0095,22,22,2,1.346,co2_rep_1,0.012431005,32
28/11/2016,1,1,2,ld0095,22,22,2,1.346,co2_rep_2,0.026373761,32
28/11/2016,1,1,2,ld0088,27.5,22,2,1.312,co2_rep_1,NA,32
28/11/2016,1,1,2,ld0088,27.5,22,2,1.312,co2_rep_2,0.021056794,32
28/11/2016,1,1,2,ld0142,26.5,22,2,1.018,co2_rep_1,0.004762316,32
28/11/2016,1,1,2,ld0142,26.5,22,2,1.018,co2_rep_2,0.00918228,32
28/11/2016,1,1,2,ld0049,22.5,22,2,1.384,co2_rep_1,0.012764228,32
28/11/2016,1,1,2,ld0049,22.5,22,2,1.384,co2_rep_2,0.00768269,32
28/11/2016,1,1,2,ld0027,26.5,22,2,1.508,co2_rep_1,0.015304893,32
28/11/2016,1,1,2,ld0027,26.5,22,2,1.508,co2_rep_2,0.012022929,32
28/11/2016,1,1,2,ld0155,23.5,22,2,1.033,co2_rep_1,0.007516393,32
28/11/2016,1,1,2,ld0155,23.5,22,2,1.033,co2_rep_2,NA,32
28/11/2016,1,1,2,ld0089,23,22,2,1.215,co2_rep_1,0.017651133,32
28/11/2016,1,1,2,ld0089,23,22,2,1.215,co2_rep_2,NA,32
29/11/2016,1,2,1,ld0175,26,22,1,1.299,co2_rep_1,0.006918784,26
29/11/2016,1,2,1,ld0175,26,22,1,1.299,co2_rep_2,0.017544498,26
29/11/2016,1,2,1,ld0104,26,22,1,1.425,co2_rep_1,0.041857317,26
29/11/2016,1,2,1,ld0104,26,22,1,1.425,co2_rep_2,0.033435248,26
29/11/2016,1,2,1,ld0043,27,22,1,1.132,co2_rep_1,0.016011675,27
29/11/2016,1,2,1,ld0043,27,22,1,1.132,co2_rep_2,0.022143389,27
29/11/2016,1,2,1,ld0076,25.5,22,1,1.441,co2_rep_1,0.025639213,25.5
29/11/2016,1,2,1,ld0076,25.5,22,1,1.441,co2_rep_2,0.004236683,25.5
29/11/2016,1,2,1,ld0128,30,22,1,1.226,co2_rep_1,0.002200847,30
29/11/2016,1,2,1,ld0128,30,22,1,1.226,co2_rep_2,0.014092532,30
29/11/2016,1,2,1,ld0138,28,22,1,1.105,co2_rep_1,0.002965674,28
29/11/2016,1,2,1,ld0138,28,22,1,1.105,co2_rep_2,0.003994276,28
29/11/2016,1,2,1,ld0171,25.5,22,1,1.263,co2_rep_1,0.038675786,25.5
29/11/2016,1,2,1,ld0171,25.5,22,1,1.263,co2_rep_2,0.03809448,25.5
29/11/2016,1,2,1,ld0111,28,22,1,1.122,co2_rep_1,0.018263645,28
29/11/2016,1,2,1,ld0111,28,22,1,1.122,co2_rep_2,0.016874842,28
29/11/2016,1,2,1,ld0119,28,22,1,1.253,co2_rep_1,0.009215617,28
29/11/2016,1,2,1,ld0119,28,22,1,1.253,co2_rep_2,0.01428229,28
29/11/2016,1,2,1,ld0092,26,22,1,1.502,co2_rep_1,0.03032811,26
29/11/2016,1,2,1,ld0092,26,22,1,1.502,co2_rep_2,0.016189527,26
29/11/2016,1,2,2,ld0077,28,22,1,1.503,co2_rep_1,0.01793809,28
29/11/2016,1,2,2,ld0077,28,22,1,1.503,co2_rep_2,0.020322245,28
29/11/2016,1,2,2,ld0013,27.5,22,1,1.11,co2_rep_1,0.021078507,27.5
29/11/2016,1,2,2,ld0013,27.5,22,1,1.11,co2_rep_2,0.012348507,27.5
29/11/2016,1,2,2,ld0075,25.5,22,1,1.071,co2_rep_1,0.013858881,25.5
29/11/2016,1,2,2,ld0075,25.5,22,1,1.071,co2_rep_2,NA,25.5
29/11/2016,1,2,2,ld0006,27.5,22,1,1.104,co2_rep_1,0.007883548,27.5
29/11/2016,1,2,2,ld0006,27.5,22,1,1.104,co2_rep_2,0.011055697,27.5
29/11/2016,1,2,2,ld0143,27,22,1,1.379,co2_rep_1,NA,27
29/11/2016,1,2,2,ld0143,27,22,1,1.379,co2_rep_2,0.020910757,27
29/11/2016,1,2,2,ld0069,27.5,22,1,1.47,co2_rep_1,0.076703912,27.5
29/11/2016,1,2,2,ld0069,27.5,22,1,1.47,co2_rep_2,0.070042475,27.5
29/11/2016,1,2,2,ld0137,27.5,22,1,1.441,co2_rep_1,0.060317943,27.5
29/11/2016,1,2,2,ld0137,27.5,22,1,1.441,co2_rep_2,0.051425612,27.5
29/11/2016,1,2,2,ld0065,27,22,1,1.141,co2_rep_1,0.041334674,27
29/11/2016,1,2,2,ld0065,27,22,1,1.141,co2_rep_2,0.038953717,27
29/11/2016,1,2,2,ld0153,25,22,1,0.98,co2_rep_1,0.035130507,25
29/11/2016,1,2,2,ld0153,25,22,1,0.98,co2_rep_2,0.03804286,25
29/11/2016,1,2,2,ld0107,28.5,22,1,1.243,co2_rep_1,0.013102535,28.5
29/11/2016,1,2,2,ld0107,28.5,22,1,1.243,co2_rep_2,0.009973298,28.5
29/11/2016,1,2,2,ld0115,26.5,22,1,1.419,co2_rep_1,0.010380847,26.5
29/11/2016,1,2,2,ld0115,26.5,22,1,1.419,co2_rep_2,0.01466642,26.5
29/11/2016,1,2,1,ld0175,26,26,2,1.299,co2_rep_1,0.022309208,22
29/11/2016,1,2,1,ld0175,26,26,2,1.299,co2_rep_2,0.01572215,22
29/11/2016,1,2,1,ld0104,26,26,2,1.425,co2_rep_1,0.021843295,22
29/11/2016,1,2,1,ld0104,26,26,2,1.425,co2_rep_2,0.04366383,22
29/11/2016,1,2,1,ld0043,27,26,2,1.132,co2_rep_1,0.022668005,22
29/11/2016,1,2,1,ld0043,27,26,2,1.132,co2_rep_2,0.012692125,22
29/11/2016,1,2,1,ld0076,25.5,26,2,1.441,co2_rep_1,0.024275163,22
29/11/2016,1,2,1,ld0076,25.5,26,2,1.441,co2_rep_2,0.023139606,22
29/11/2016,1,2,1,ld0128,30,26,2,1.226,co2_rep_1,0.02207113,22
29/11/2016,1,2,1,ld0128,30,26,2,1.226,co2_rep_2,0.021034416,22
29/11/2016,1,2,1,ld0138,28,26,2,1.105,co2_rep_1,0.019067366,22
29/11/2016,1,2,1,ld0138,28,26,2,1.105,co2_rep_2,0.012894819,22
29/11/2016,1,2,1,ld0171,25.5,26,2,1.263,co2_rep_1,0.028893614,22
