"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0013",1,"ld0013_1",1.08766666666667,-0.292497753289585,-1.21494848656095,-0.668237702373702,-0.0815347268796376,0.421260801155134,0.807168982495957,-0.710179743679678
"ld0013",2,"ld0013_2",1.02533333333333,-0.914898622128251,-0.180278801612182,-0.745302186529995,1.82642005487235,0.448699735951924,1.48243939158411,-1.21322218456975
"ld0013",3,"ld0013_3",0.971,-0.582425209624357,-0.450867199265477,-0.995987533359777,1.17194210178492,0.578472704661919,0.0784718911349434,-1.67730800914511
"ld0013",4,"ld0013_4",0.989,-1.23152131954316,-0.448999763955721,-0.68233780503062,0.462066917339944,-0.000785140003237711,0.246300126754295,-1.5207459993461
"ld0013",5,"ld0013_5",1.051,-1.25649984729737,-0.438736924408014,-0.580472096183526,-0.141917560258127,0.622039795861899,NA,-1.00247961986664
"ld0013",6,"ld0013_6",1.03166666666667,0.410256744294045,-1.03633959590008,-2.08432963179886,-0.337247543950823,0.300958349278347,0.931922441159651,-1.16073452946771
"ld0013",7,"ld0013_7",1.01733333333333,-1.24917613696221,-1.08671716565193,0.230394957592129,-0.387518555232414,0.25002626292749,-1.73690410282714,-1.27998773744954
"ld0013",8,"ld0013_8",1.035,-0.262187431954993,-0.50963001395492,0.042298642144983,-0.254558032302847,0.407038323250847,0.70811721299854,-1.13323872496821
"ld0013",9,"ld0013_9",1.00233333333333,0.158863060168074,-0.228155276773579,0.172341492516784,-0.0190184639531947,1.08932112899083,0.960855319162392,-1.40660044346537
"ld0013",10,"ld0013_10",0.985333333333333,-0.98158577539591,-0.633038159265472,-0.554118722283565,0.296018013648194,0.952150012872803,1.04288957106719,-1.55240587435345
"ld0018",1,"ld0018_1",1.28366666666667,-0.816244166606315,0.113941304931519,0.587131115384903,0.673078582935492,0.820025236235685,0.404909274004231,0.702075302138116
"ld0018",2,"ld0018_2",1.30733333333333,-0.0290354884573935,-0.457870516606093,0.740902236422453,1.69058141059472,1.02597504940311,0.703996130377304,0.857793548341419
"ld0018",3,"ld0018_3",1.18766666666667,-1.22302847927211,0.0923525783946437,2.48422246143131,1.15686067983702,0.715482074089006,2.33957287383945,0.0395289936826295
"ld0018",4,"ld0018_4",1.24266666666667,-0.656032545542496,2.47845811139171,-0.497888661867129,-0.662086049556747,NA,1.89817661111525,0.425388093927421
"ld0018",5,"ld0018_5",1.31633333333333,-0.350663590127472,0.466788862248539,-0.365465182313077,0.313963205571736,2.72760481896333,NA,0.916271654500563
"ld0018",6,"ld0018_6",1.232,-1.22652154519345,-2.14790974007466,-0.750163148027162,-0.880503961870979,0.868200764189787,1.89786670663326,0.351907535379897
"ld0018",7,"ld0018_7",1.19466666666667,-1.8077727035764,-1.55685703742294,-0.599195736545134,0.790873046781898,0.805123763769233,0.0216381007924314,0.0896193944678547
