date,samp_period,batch,ch_num,incb_num,incb_temp_id,incb_temp,id,series,temp_series,key,t_diff,ch_vol,combined_lizmass,body_temp,defecate,pressure_kPa,co2_samp_control,co2_samp_1,co2_samp_2,rep_id,c_CO2_change,ch_vol_actual,co2pmin,log.co2pmin,obs,prior_temp
26/11/2016,1,1,1,1,1,22,ld0051,ld0051_1,ld0051_1_22,A,110,146.33,1.349,NA,NA,101.4,NA,0.046060692,0.0474348,c_co2_samp_1,NA,144.981,NA,NA,1,NA
26/11/2016,1,1,1,1,1,22,ld0051,ld0051_1,ld0051_1_22,A,110,146.33,1.349,NA,NA,101.4,NA,0.046060692,0.0474348,c_co2_samp_2,NA,144.981,NA,NA,2,NA
26/11/2016,1,1,2,1,1,22,ld0042,ld0042_1,ld0042_1_22,B,109,146.33,1.458,NA,NA,101.4,0.004276519,0.041460651,0.041696287,c_co2_samp_1,0.037184132,144.872,0.045771523,-3.084093144,3,NA
26/11/2016,1,1,2,1,1,22,ld0042,ld0042_1,ld0042_1_22,B,109,146.33,1.458,NA,NA,101.4,0.004276519,0.041460651,0.041696287,c_co2_samp_2,0.037419768,144.872,0.046061578,-3.077776135,4,NA
26/11/2016,1,1,3,1,1,22,ld0170,ld0170_1,ld0170_1_22,C,108,146.33,1.247,NA,NA,101.4,0.015984226,0.038137762,0.038561648,c_co2_samp_1,0.022153536,145.083,0.027562308,-3.591306079,5,NA
26/11/2016,1,1,3,1,1,22,ld0170,ld0170_1,ld0170_1_22,C,108,146.33,1.247,NA,NA,101.4,0.015984226,0.038137762,0.038561648,c_co2_samp_2,0.022577422,145.083,0.028089686,-3.572352821,6,NA
26/11/2016,1,1,4,1,1,22,ld0133,ld0133_1,ld0133_1_22,D,109,146.33,1.148,NA,NA,101.4,0.001462034,0.020340818,0.019311572,c_co2_samp_1,0.018878784,145.182,0.023288422,-3.75979897,7,NA
26/11/2016,1,1,4,1,1,22,ld0133,ld0133_1,ld0133_1_22,D,109,146.33,1.148,NA,NA,101.4,0.001462034,0.020340818,0.019311572,c_co2_samp_2,0.017849538,145.182,0.022018768,-3.815860096,8,NA
26/11/2016,1,1,5,1,1,22,ld0146,ld0146_1,ld0146_1_22,E,109,146.33,1.269,NA,NA,101.4,0.000947664,0.015271763,0.017191966,c_co2_samp_1,0.014324099,145.061,0.017655143,-4.036728142,9,NA
26/11/2016,1,1,5,1,1,22,ld0146,ld0146_1,ld0146_1_22,E,109,146.33,1.269,NA,NA,101.4,0.000947664,0.015271763,0.017191966,c_co2_samp_2,0.016244302,145.061,0.020021886,-3.910929305,10,NA
26/11/2016,1,1,6,1,1,22,ld0020,ld0020_1,ld0020_1_22,F,109,146.33,1.191,NA,NA,101.4,NA,0.026380603,0.025269657,c_co2_samp_1,NA,145.139,NA,NA,11,NA
26/11/2016,1,1,6,1,1,22,ld0020,ld0020_1,ld0020_1_22,F,109,146.33,1.191,NA,NA,101.4,NA,0.026380603,0.025269657,c_co2_samp_2,NA,145.139,NA,NA,12,NA
26/11/2016,1,1,7,1,1,22,ld0154,ld0154_1,ld0154_1_22,G,110,146.33,1.263,NA,NA,101.4,NA,0.026222389,0.02167359,c_co2_samp_1,NA,145.067,NA,NA,13,NA
26/11/2016,1,1,7,1,1,22,ld0154,ld0154_1,ld0154_1_22,G,110,146.33,1.263,NA,NA,101.4,NA,0.026222389,0.02167359,c_co2_samp_2,NA,145.067,NA,NA,14,NA
26/11/2016,1,1,8,1,1,22,ld0118,ld0118_1,ld0118_1_22,H,111,146.33,1.4205,NA,NA,101.4,NA,0.016140162,0.018066757,c_co2_samp_1,NA,144.9095,NA,NA,15,NA
26/11/2016,1,1,8,1,1,22,ld0118,ld0118_1,ld0118_1_22,H,111,146.33,1.4205,NA,NA,101.4,NA,0.016140162,0.018066757,c_co2_samp_2,NA,144.9095,NA,NA,16,NA
26/11/2016,1,1,9,1,1,22,ld0150,ld0150_1,ld0150_1_22,I,111,146.33,1.368,NA,NA,101.4,NA,0.031717266,0.009318045,c_co2_samp_1,NA,144.962,NA,NA,17,NA
26/11/2016,1,1,9,1,1,22,ld0150,ld0150_1,ld0150_1_22,I,111,146.33,1.368,NA,NA,101.4,NA,0.031717266,0.009318045,c_co2_samp_2,NA,144.962,NA,NA,18,NA
26/11/2016,1,1,10,1,1,22,ld0140,ld0140_1,ld0140_1_22,J,110,146.33,1.138,NA,NA,101.4,NA,0.01846612,0.017061856,c_co2_samp_1,NA,145.192,NA,NA,19,NA
26/11/2016,1,1,10,1,1,22,ld0140,ld0140_1,ld0140_1_22,J,110,146.33,1.138,NA,NA,101.4,NA,0.01846612,0.017061856,c_co2_samp_2,NA,145.192,NA,NA,20,NA
26/11/2016,1,1,11,2,1,26,ld0011,ld0011_1,ld0011_1_26,K,80,146.33,1.205,21,NA,101.4,NA,0.051315079,0.051263656,c_co2_samp_1,NA,145.125,NA,NA,21,21
26/11/2016,1,1,11,2,1,26,ld0011,ld0011_1,ld0011_1_26,K,80,146.33,1.205,21,NA,101.4,NA,0.051315079,0.051263656,c_co2_samp_2,NA,145.125,NA,NA,22,21
26/11/2016,1,1,12,2,1,26,ld0018,ld0018_1,ld0018_1_26,L,80,146.33,1.306,20.5,NA,101.4,NA,0.017329221,0.014761702,c_co2_samp_1,NA,145.024,NA,NA,23,20.5
26/11/2016,1,1,12,2,1,26,ld0018,ld0018_1,ld0018_1_26,L,80,146.33,1.306,20.5,NA,101.4,NA,0.017329221,0.014761702,c_co2_samp_2,NA,145.024,NA,NA,24,20.5
26/11/2016,1,1,13,2,1,26,ld0105,ld0105_1,ld0105_1_26,M,80,146.33,1.363,21.5,NA,101.4,0.00130625,0.04416925,0.044388004,c_co2_samp_1,0.042863,144.967,0.070973344,-2.645450907,25,21.5
26/11/2016,1,1,13,2,1,26,ld0105,ld0105_1,ld0105_1_26,M,80,146.33,1.363,21.5,NA,101.4,0.00130625,0.04416925,0.044388004,c_co2_samp_2,0.043081754,144.967,0.071335561,-2.640360323,26,21.5
26/11/2016,1,1,14,2,1,26,ld0002,ld0002_1,ld0002_1_26,N,80,146.33,1.097,20,NA,101.4,NA,0.011259791,0.012617813,c_co2_samp_1,NA,145.233,NA,NA,27,20
26/11/2016,1,1,14,2,1,26,ld0002,ld0002_1,ld0002_1_26,N,80,146.33,1.097,20,NA,101.4,NA,0.011259791,0.012617813,c_co2_samp_2,NA,145.233,NA,NA,28,20
26/11/2016,1,1,15,2,1,26,ld0095,ld0095_1,ld0095_1_26,O,81,146.33,1.405,19.5,NA,101.4,NA,0.022324403,0.024342403,c_co2_samp_1,NA,144.925,NA,NA,29,19.5
26/11/2016,1,1,15,2,1,26,ld0095,ld0095_1,ld0095_1_26,O,81,146.33,1.405,19.5,NA,101.4,NA,0.022324403,0.024342403,c_co2_samp_2,NA,144.925,NA,NA,30,19.5
26/11/2016,1,1,16,2,1,26,ld0088,ld0088_1,ld0088_1_26,P,80,146.33,1.349,20.5,NA,101.4,0.005536075,0.051682692,0.044507692,c_co2_samp_1,0.046146617,144.981,0.076417797,-2.571539667,31,20.5
26/11/2016,1,1,16,2,1,26,ld0088,ld0088_1,ld0088_1_26,P,80,146.33,1.349,20.5,NA,101.4,0.005536075,0.051682692,0.044507692,c_co2_samp_2,0.038971617,144.981,0.064536152,-2.740529709,32,20.5
26/11/2016,1,1,17,2,1,26,ld0142,ld0142_1,ld0142_1_26,Q,81,146.33,1.086,20,NA,101.4,0.005715833,0.018677833,0.023136434,c_co2_samp_1,0.012962,145.244,0.021238251,-3.851951453,33,20
26/11/2016,1,1,17,2,1,26,ld0142,ld0142_1,ld0142_1_26,Q,81,146.33,1.086,20,NA,101.4,0.005715833,0.018677833,0.023136434,c_co2_samp_2,0.017420601,145.244,0.028543673,-3.556319982,34,20
26/11/2016,1,1,18,2,1,26,ld0049,ld0049_1,ld0049_1_26,R,81,146.33,1.469,21,1,101.4,NA,0.012042929,0.016294951,c_co2_samp_1,NA,144.861,NA,NA,35,21
26/11/2016,1,1,18,2,1,26,ld0049,ld0049_1,ld0049_1_26,R,81,146.33,1.469,21,1,101.4,NA,0.012042929,0.016294951,c_co2_samp_2,NA,144.861,NA,NA,36,21
26/11/2016,1,1,19,2,1,26,ld0027,ld0027_1,ld0027_1_26,S,81,146.33,1.539,20.5,NA,101.4,NA,0.028769623,0.027107623,c_co2_samp_1,NA,144.791,NA,NA,37,20.5
26/11/2016,1,1,19,2,1,26,ld0027,ld0027_1,ld0027_1_26,S,81,146.33,1.539,20.5,NA,101.4,NA,0.028769623,0.027107623,c_co2_samp_2,NA,144.791,NA,NA,38,20.5
26/11/2016,1,1,20,2,1,26,ld0155,ld0155_1,ld0155_1_26,T,81,146.33,1.107,19.5,NA,101.4,0.002855798,0.056886329,0.053092329,c_co2_samp_1,0.054030531,145.223,0.088516281,-2.424568772,39,19.5
26/11/2016,1,1,20,2,1,26,ld0155,ld0155_1,ld0155_1_26,T,81,146.33,1.107,19.5,NA,101.4,0.002855798,0.056886329,0.053092329,c_co2_samp_2,0.050236531,145.223,0.082300707,-2.497375577,40,19.5
26/11/2016,1,1,21,2,1,26,ld0089,ld0089_1,ld0089_1_26,U,82,146.33,1.29,21,NA,101.4,NA,0.049327693,0.045847865,c_co2_samp_1,NA,145.04,NA,NA,41,21
26/11/2016,1,1,21,2,1,26,ld0089,ld0089_1,ld0089_1_26,U,82,146.33,1.29,21,NA,101.4,NA,0.049327693,0.045847865,c_co2_samp_2,NA,145.04,NA,NA,42,21
26/11/2016,1,1,1,1,2,28,ld0051,ld0051_1,ld0051_1_28,A,90,146.33,1.349,NA,NA,101.4,0.003319059,0.044188059,0.051514082,c_co2_samp_1,0.040869,144.981,0.059758856,-2.817437887,43,22
26/11/2016,1,1,1,1,2,28,ld0051,ld0051_1,ld0051_1_28,A,90,146.33,1.349,NA,NA,101.4,0.003319059,0.044188059,0.051514082,c_co2_samp_2,0.048195023,144.981,0.070471003,-2.652553958,44,22
26/11/2016,1,1,2,1,2,28,ld0042,ld0042_1,ld0042_1_28,B,90,146.33,1.458,NA,NA,101.4,NA,0.044078084,0.047298006,c_co2_samp_1,NA,144.872,NA,NA,45,22
26/11/2016,1,1,2,1,2,28,ld0042,ld0042_1,ld0042_1_28,B,90,146.33,1.458,NA,NA,101.4,NA,0.044078084,0.047298006,c_co2_samp_2,NA,144.872,NA,NA,46,22
26/11/2016,1,1,3,1,2,28,ld0170,ld0170_1,ld0170_1_28,C,90,146.33,1.247,NA,NA,101.4,0.022851576,0.034294104,0.036257604,c_co2_samp_1,0.011442528,145.083,0.016743093,-4.089769482,47,22
26/11/2016,1,1,3,1,2,28,ld0170,ld0170_1,ld0170_1_28,C,90,146.33,1.247,NA,NA,101.4,0.022851576,0.034294104,0.036257604,c_co2_samp_2,0.013406028,145.083,0.019616152,-3.931401966,48,22
26/11/2016,1,1,4,1,2,28,ld0133,ld0133_1,ld0133_1_28,D,90,146.33,1.148,NA,NA,101.4,NA,0.034335545,0.036718258,c_co2_samp_1,NA,145.182,NA,NA,49,22
26/11/2016,1,1,4,1,2,28,ld0133,ld0133_1,ld0133_1_28,D,90,146.33,1.148,NA,NA,101.4,NA,0.034335545,0.036718258,c_co2_samp_2,NA,145.182,NA,NA,50,22
26/11/2016,1,1,5,1,2,28,ld0146,ld0146_1,ld0146_1_28,E,91,146.33,1.269,NA,NA,101.4,0.00263773,0.027345211,0.036785746,c_co2_samp_1,0.024707481,145.061,0.035750113,-3.331201836,51,22
26/11/2016,1,1,5,1,2,28,ld0146,ld0146_1,ld0146_1_28,E,91,146.33,1.269,NA,NA,101.4,0.00263773,0.027345211,0.036785746,c_co2_samp_2,0.034148016,145.061,0.049409952,-3.00760342,52,22
26/11/2016,1,1,6,1,2,28,ld0020,ld0020_1,ld0020_1_28,F,91,146.33,1.191,NA,NA,101.4,0.022199883,0.031011441,0.02914743,c_co2_samp_1,0.008811558,145.139,0.012756605,-4.361706079,53,22
26/11/2016,1,1,6,1,2,28,ld0020,ld0020_1,ld0020_1_28,F,91,146.33,1.191,NA,NA,101.4,0.022199883,0.031011441,0.02914743,c_co2_samp_2,0.006947547,145.139,0.010058053,-4.5993817,54,22
26/11/2016,1,1,7,1,2,28,ld0154,ld0154_1,ld0154_1_28,G,91,146.33,1.263,NA,NA,101.4,0.005343262,0.033206462,0.033111934,c_co2_samp_1,0.0278632,145.067,0.040317901,-3.210959725,55,22
26/11/2016,1,1,7,1,2,28,ld0154,ld0154_1,ld0154_1_28,G,91,146.33,1.263,NA,NA,101.4,0.005343262,0.033206462,0.033111934,c_co2_samp_2,0.027768672,145.067,0.040181119,-3.214358068,56,22
26/11/2016,1,1,8,1,2,28,ld0118,ld0118_1,ld0118_1_28,H,92,146.33,1.4205,NA,NA,101.4,0.001621609,0.027250648,0.03425217,c_co2_samp_1,0.025629039,144.9095,0.036642157,-3.306555868,57,22
26/11/2016,1,1,8,1,2,28,ld0118,ld0118_1,ld0118_1_28,H,92,146.33,1.4205,NA,NA,101.4,0.001621609,0.027250648,0.03425217,c_co2_samp_2,0.032630561,144.9095,0.046652321,-3.065032609,58,22
26/11/2016,1,1,9,1,2,28,ld0150,ld0150_1,ld0150_1_28,I,91,146.33,1.368,NA,NA,101.4,0.000984038,0.020660611,0.019787174,c_co2_samp_1,0.019676573,144.962,0.028451287,-3.559561872,59,22
26/11/2016,1,1,9,1,2,28,ld0150,ld0150_1,ld0150_1_28,I,91,146.33,1.368,NA,NA,101.4,0.000984038,0.020660611,0.019787174,c_co2_samp_2,0.018803136,144.962,0.027188343,-3.604966948,60,22
26/11/2016,1,1,10,1,2,28,ld0140,ld0140_1,ld0140_1_28,J,90,146.33,1.138,NA,NA,101.4,0.003215414,0.024254211,0.028299439,c_co2_samp_1,0.021038797,145.192,0.030807805,-3.479987201,61,22
26/11/2016,1,1,10,1,2,28,ld0140,ld0140_1,ld0140_1_28,J,90,146.33,1.138,NA,NA,101.4,0.003215414,0.024254211,0.028299439,c_co2_samp_2,0.025084025,145.192,0.036731366,-3.304124222,62,22
26/11/2016,1,1,11,2,2,24,ld0011,ld0011_1,ld0011_1_24,K,90,146.33,1.205,21,NA,101.4,0.013504598,0.023597826,0.026654742,c_co2_samp_1,0.010093228,145.125,0.01497189,-4.201580854,63,26
26/11/2016,1,1,11,2,2,24,ld0011,ld0011_1,ld0011_1_24,K,90,146.33,1.205,21,NA,101.4,0.013504598,0.023597826,0.026654742,c_co2_samp_2,0.013150144,145.125,0.019506396,-3.937012848,64,26
26/11/2016,1,1,12,2,2,24,ld0018,ld0018_1,ld0018_1_24,L,90,146.33,1.306,20.5,NA,101.4,0.001787858,0.017771071,0.018997358,c_co2_samp_1,0.015983213,145.024,0.023692357,-3.742602768,65,26
26/11/2016,1,1,12,2,2,24,ld0018,ld0018_1,ld0018_1_24,L,90,146.33,1.306,20.5,NA,101.4,0.001787858,0.017771071,0.018997358,c_co2_samp_2,0.0172095,145.024,0.025510116,-3.668680195,66,26
26/11/2016,1,1,13,2,2,24,ld0105,ld0105_1,ld0105_1_24,M,90,146.33,1.363,21.5,NA,101.4,0.003606127,0.015075739,0.017352333,c_co2_samp_1,0.011469612,144.967,0.01699504,-4.074833764,67,26
26/11/2016,1,1,13,2,2,24,ld0105,ld0105_1,ld0105_1_24,M,90,146.33,1.363,21.5,NA,101.4,0.003606127,0.015075739,0.017352333,c_co2_samp_2,0.013746206,144.967,0.020368371,-3.893772009,68,26
26/11/2016,1,1,14,2,2,24,ld0002,ld0002_1,ld0002_1_24,N,90,146.33,1.097,20,NA,101.4,0.001066011,0.009218,0.013056981,c_co2_samp_1,0.008151989,145.233,0.012101333,-4.414439702,69,26
26/11/2016,1,1,14,2,2,24,ld0002,ld0002_1,ld0002_1_24,N,90,146.33,1.097,20,NA,101.4,0.001066011,0.009218,0.013056981,c_co2_samp_2,0.01199097,145.233,0.017800161,-4.028547782,70,26
26/11/2016,1,1,15,2,2,24,ld0095,ld0095_1,ld0095_1_24,O,91,146.33,1.405,19.5,NA,101.4,0.000790355,0.016886814,NA,c_co2_samp_1,0.016096459,144.925,0.023581915,-3.747275157,71,26
26/11/2016,1,1,15,2,2,24,ld0095,ld0095_1,ld0095_1_24,O,91,146.33,1.405,19.5,NA,101.4,0.000790355,0.016886814,NA,c_co2_samp_2,NA,144.925,NA,NA,72,26
26/11/2016,1,1,16,2,2,24,ld0088,ld0088_1,ld0088_1_24,P,89,146.33,1.349,20.5,NA,101.4,0.003542268,0.043106921,0.046428475,c_co2_samp_1,0.039564653,144.981,0.059289155,-2.825328879,73,26
26/11/2016,1,1,16,2,2,24,ld0088,ld0088_1,ld0088_1_24,P,89,146.33,1.349,20.5,NA,101.4,0.003542268,0.043106921,0.046428475,c_co2_samp_2,0.042886207,144.981,0.064266631,-2.744714739,74,26
26/11/2016,1,1,17,2,2,24,ld0142,ld0142_1,ld0142_1_24,Q,89,146.33,1.086,20,NA,101.4,0.001067888,0.021896112,0.020594231,c_co2_samp_1,0.020828224,145.244,0.031268514,-3.46514362,75,26
26/11/2016,1,1,17,2,2,24,ld0142,ld0142_1,ld0142_1_24,Q,89,146.33,1.086,20,NA,101.4,0.001067888,0.021896112,0.020594231,c_co2_samp_2,0.019526343,145.244,0.029314057,-3.529688133,76,26
26/11/2016,1,1,18,2,2,24,ld0049,ld0049_1,ld0049_1_24,R,89,146.33,1.469,21,1,101.4,NA,0.02092981,0.0196571,c_co2_samp_1,NA,144.861,NA,NA,77,26
26/11/2016,1,1,18,2,2,24,ld0049,ld0049_1,ld0049_1_24,R,89,146.33,1.469,21,1,101.4,NA,0.02092981,0.0196571,c_co2_samp_2,NA,144.861,NA,NA,78,26
26/11/2016,1,1,19,2,2,24,ld0027,ld0027_1,ld0027_1_24,S,89,146.33,1.539,20.5,NA,101.4,0.004270637,0.022132283,0.021552896,c_co2_samp_1,0.017861646,144.791,0.026731286,-3.621920641,79,26
26/11/2016,1,1,19,2,2,24,ld0027,ld0027_1,ld0027_1_24,S,89,146.33,1.539,20.5,NA,101.4,0.004270637,0.022132283,0.021552896,c_co2_samp_2,0.017282259,144.791,0.02586419,-3.65489589,80,26
26/11/2016,1,1,20,2,2,24,ld0155,ld0155_1,ld0155_1_24,T,90,146.33,1.107,19.5,NA,101.4,0.006898755,0.046875169,0.03698234,c_co2_samp_1,0.039976414,145.223,0.059339453,-2.824480875,81,26
26/11/2016,1,1,20,2,2,24,ld0155,ld0155_1,ld0155_1_24,T,90,146.33,1.107,19.5,NA,101.4,0.006898755,0.046875169,0.03698234,c_co2_samp_2,0.030083585,145.223,0.044654918,-3.108790831,82,26
26/11/2016,1,1,21,2,2,24,ld0089,ld0089_1,ld0089_1_24,U,90,146.33,1.29,21,NA,101.4,0.002432757,0.031121821,0.033131593,c_co2_samp_1,0.028689064,145.04,0.042531282,-3.157515426,83,26
26/11/2016,1,1,21,2,2,24,ld0089,ld0089_1,ld0089_1_24,U,90,146.33,1.29,21,NA,101.4,0.002432757,0.031121821,0.033131593,c_co2_samp_2,0.030698836,145.04,0.045510751,-3.089806693,84,26
27/11/2016,1,1,1,1,1,32,ld0051,ld0051_1,ld0051_1_32,A,90,146.33,1.336,27,NA,101.8,0.007357247,0.055155296,0.060496663,c_co2_samp_1,0.047798049,144.994,0.069252696,-2.669993197,85,27
27/11/2016,1,1,1,1,1,32,ld0051,ld0051_1,ld0051_1_32,A,90,146.33,1.336,27,NA,101.8,0.007357247,0.055155296,0.060496663,c_co2_samp_2,0.053139416,144.994,0.076991591,-2.564059069,86,27
27/11/2016,1,1,2,1,1,32,ld0042,ld0042_1,ld0042_1_32,B,90,146.33,1.433,28,NA,101.8,0.003497415,0.047235223,0.036194947,c_co2_samp_1,0.043737808,144.897,0.06332758,-2.759434337,87,28
27/11/2016,1,1,2,1,1,32,ld0042,ld0042_1,ld0042_1_32,B,90,146.33,1.433,28,NA,101.8,0.003497415,0.047235223,0.036194947,c_co2_samp_2,0.032697532,144.897,0.047342464,-3.050347636,88,28
27/11/2016,1,1,3,1,1,32,ld0170,ld0170_1,ld0170_1_32,C,91,146.33,1.116,28.5,NA,101.8,0.003054394,0.035614657,0.032749764,c_co2_samp_1,0.032560263,145.214,0.046727656,-3.063419083,89,28.5
27/11/2016,1,1,3,1,1,32,ld0170,ld0170_1,ld0170_1_32,C,91,146.33,1.116,28.5,NA,101.8,0.003054394,0.035614657,0.032749764,c_co2_samp_2,0.02969537,145.214,0.042616211,-3.15552056,90,28.5
27/11/2016,1,1,4,1,1,32,ld0133,ld0133_1,ld0133_1_32,D,91,146.33,1.112,23.5,NA,101.8,0.001474954,0.039322669,0.034801369,c_co2_samp_1,0.037847715,145.218,0.054317243,-2.912913548,91,23.5
27/11/2016,1,1,4,1,1,32,ld0133,ld0133_1,ld0133_1_32,D,91,146.33,1.112,23.5,NA,101.8,0.001474954,0.039322669,0.034801369,c_co2_samp_2,0.033326415,145.218,0.047828488,-3.040133831,92,23.5
27/11/2016,1,1,5,1,1,32,ld0146,ld0146_1,ld0146_1_32,E,91,146.33,1.237,29,NA,101.8,0.005929706,0.040127744,0.039225251,c_co2_samp_1,0.034198038,145.093,0.049037154,-3.015177028,93,29
27/11/2016,1,1,5,1,1,32,ld0146,ld0146_1,ld0146_1_32,E,91,146.33,1.237,29,NA,101.8,0.005929706,0.040127744,0.039225251,c_co2_samp_2,0.033295545,145.093,0.047743054,-3.041921698,94,29
27/11/2016,1,1,6,1,1,32,ld0020,ld0020_1,ld0020_1_32,F,91,146.33,1.228,28,NA,101.8,0.005935277,0.045902611,0.045244705,c_co2_samp_1,0.039967334,145.102,0.057313401,-2.859220804,95,28
27/11/2016,1,1,6,1,1,32,ld0020,ld0020_1,ld0020_1_32,F,91,146.33,1.228,28,NA,101.8,0.005935277,0.045902611,0.045244705,c_co2_samp_2,0.039309428,145.102,0.05636996,-2.875818886,96,28
27/11/2016,1,1,7,1,1,32,ld0154,ld0154_1,ld0154_1_32,G,92,146.33,1.229,27,NA,101.8,0.003829477,0.038833534,0.042787487,c_co2_samp_1,0.035004057,145.101,0.04965008,-3.002755268,97,27
27/11/2016,1,1,7,1,1,32,ld0154,ld0154_1,ld0154_1_32,G,92,146.33,1.229,27,NA,101.8,0.003829477,0.038833534,0.042787487,c_co2_samp_2,0.03895801,145.101,0.055258404,-2.895734837,98,27
27/11/2016,1,1,8,1,1,32,ld0118,ld0118_1,ld0118_1_32,H,91,146.33,1.446,29,NA,101.8,0.00454018,0.06983935,0.064431006,c_co2_samp_1,0.06529917,144.884,0.093498726,-2.36980747,99,29
27/11/2016,1,1,8,1,1,32,ld0118,ld0118_1,ld0118_1_32,H,91,146.33,1.446,29,NA,101.8,0.00454018,0.06983935,0.064431006,c_co2_samp_2,0.059890826,144.884,0.085754779,-2.456263458,100,29
27/11/2016,1,1,9,1,1,32,ld0150,ld0150_1,ld0150_1_32,I,92,146.33,1.36,29.5,NA,101.8,NA,0.025326301,0.012223753,c_co2_samp_1,NA,144.97,NA,NA,101,29.5
27/11/2016,1,1,9,1,1,32,ld0150,ld0150_1,ld0150_1_32,I,92,146.33,1.36,29.5,NA,101.8,NA,0.025326301,0.012223753,c_co2_samp_2,NA,144.97,NA,NA,102,29.5
27/11/2016,1,1,10,1,1,32,ld0140,ld0140_1,ld0140_1_32,J,92,146.33,1.119,27,NA,101.8,0.002089604,0.042373532,0.038154532,c_co2_samp_1,0.040283928,145.211,0.057182415,-2.861508851,103,27
27/11/2016,1,1,10,1,1,32,ld0140,ld0140_1,ld0140_1_32,J,92,146.33,1.119,27,NA,101.8,0.002089604,0.042373532,0.038154532,c_co2_samp_2,0.036064928,145.211,0.05119361,-2.972140562,104,27
27/11/2016,1,1,11,2,1,30,ld0011,ld0011_1,ld0011_1_30,K,90,146.33,1.181,30.5,NA,101.8,0.001932884,0.021118192,0.031716136,c_co2_samp_1,0.019185308,145.149,0.028010129,-3.575189077,105,30.5
27/11/2016,1,1,11,2,1,30,ld0011,ld0011_1,ld0011_1_30,K,90,146.33,1.181,30.5,NA,101.8,0.001932884,0.021118192,0.031716136,c_co2_samp_2,0.029783252,145.149,0.043482895,-3.135387632,106,30.5
27/11/2016,1,1,12,2,1,30,ld0018,ld0018_1,ld0018_1_30,L,92,146.33,1.275,27.5,NA,101.8,0.002557219,0.021355218,0.026561126,c_co2_samp_1,0.018797999,145.055,0.026830656,-3.618210153,107,27.5
27/11/2016,1,1,12,2,1,30,ld0018,ld0018_1,ld0018_1_30,L,92,146.33,1.275,27.5,NA,101.8,0.002557219,0.021355218,0.026561126,c_co2_samp_2,0.024003907,145.055,0.034261124,-3.373743972,108,27.5
27/11/2016,1,1,13,2,1,30,ld0105,ld0105_1,ld0105_1_30,M,92,146.33,1.323,27.5,NA,101.8,0.002995917,0.02905659,0.034866569,c_co2_samp_1,0.026060673,145.007,0.037184467,-3.291864149,109,27.5
27/11/2016,1,1,13,2,1,30,ld0105,ld0105_1,ld0105_1_30,M,92,146.33,1.323,27.5,NA,101.8,0.002995917,0.02905659,0.034866569,c_co2_samp_2,0.031870652,145.007,0.04547439,-3.090605959,110,27.5
27/11/2016,1,1,14,2,1,30,ld0002,ld0002_1,ld0002_1_30,N,92,146.33,1.089,30,NA,101.8,0.001188834,0.017668117,0.018840848,c_co2_samp_1,0.016479283,145.241,0.02355128,-3.748575114,111,30
27/11/2016,1,1,14,2,1,30,ld0002,ld0002_1,ld0002_1_30,N,92,146.33,1.089,30,NA,101.8,0.001188834,0.017668117,0.018840848,c_co2_samp_2,0.017652014,145.241,0.025227282,-3.679829246,112,30
27/11/2016,1,1,15,2,1,30,ld0095,ld0095_1,ld0095_1_30,O,92,146.33,1.342,29,NA,101.8,0.001463419,0.025017743,0.023571627,c_co2_samp_1,0.023554324,144.988,0.033603899,-3.393113169,113,29
27/11/2016,1,1,15,2,1,30,ld0095,ld0095_1,ld0095_1_30,O,92,146.33,1.342,29,NA,101.8,0.001463419,0.025017743,0.023571627,c_co2_samp_2,0.022108208,144.988,0.03154079,-3.456473639,114,29
27/11/2016,1,1,16,2,1,30,ld0088,ld0088_1,ld0088_1_30,P,91,146.33,1.342,26,NA,101.8,0.006944147,0.053931618,0.051398178,c_co2_samp_1,0.046987471,144.988,0.067771568,-2.691612519,115,26
27/11/2016,1,1,16,2,1,30,ld0088,ld0088_1,ld0088_1_30,P,91,146.33,1.342,26,NA,101.8,0.006944147,0.053931618,0.051398178,c_co2_samp_2,0.044454031,144.988,0.064117505,-2.747037867,116,26
27/11/2016,1,1,17,2,1,30,ld0142,ld0142_1,ld0142_1_30,Q,90,146.33,1.03,28.5,NA,101.8,0.001663942,0.020737075,0.028028591,c_co2_samp_1,0.019073133,145.3,0.027875325,-3.580013389,117,28.5
27/11/2016,1,1,17,2,1,30,ld0142,ld0142_1,ld0142_1_30,Q,90,146.33,1.03,28.5,NA,101.8,0.001663942,0.020737075,0.028028591,c_co2_samp_2,0.026364649,145.3,0.038531853,-3.256270025,118,28.5
27/11/2016,1,1,18,2,1,30,ld0049,ld0049_1,ld0049_1_30,R,90,146.33,1.422,28.5,1,101.8,0.004906942,0.029436282,NA,c_co2_samp_1,0.02452934,144.908,0.035752837,-3.331125645,119,28.5
27/11/2016,1,1,18,2,1,30,ld0049,ld0049_1,ld0049_1_30,R,90,146.33,1.422,28.5,1,101.8,0.004906942,0.029436282,NA,c_co2_samp_2,NA,144.908,NA,NA,120,28.5
27/11/2016,1,1,19,2,1,30,ld0027,ld0027_1,ld0027_1_30,S,90,146.33,1.41,28,1,101.8,0.009034498,0.045310926,0.02127739,c_co2_samp_1,0.036276428,144.92,0.052879231,-2.939744625,121,28
