"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0077",5,"ld0077_5",1.361,-0.758358570751685,0.224994635856899,-0.167250067969669,-0.984001342489561,0.262371911056642,0.818331875371472,1.20070410317176
"ld0077",6,"ld0077_6",1.34433333333333,0.479816750635631,-0.178895100672125,-0.74791790618116,-0.830439065480377,-0.426280908892261,-0.446259541519949,1.09567946244214
"ld0077",7,"ld0077_7",1.27366666666667,0.308928121200011,-0.499791085628416,0.0342511089281214,-0.356199213199305,-0.541522859357742,-1.8073479438985,0.635414180281287
"ld0077",8,"ld0077_8",1.28466666666667,0.763930855182915,0.526540472726911,0.0453742391364621,-0.224811053348554,-0.183810929206251,-0.673314961016374,0.708712830315316
"ld0077",9,"ld0077_9",1.238,0.814918826161253,0.345680834774349,0.217724623222389,-0.0328743814378253,-0.597463443437941,-0.0359098763865857,0.393318266241426
"ld0077",10,"ld0077_10",1.3,0.543943929949604,-0.54905026531134,0.477331719102381,-0.0372846701132713,0.724916334386009,0.861173836067779,0.809846292256524
"ld0088",1,"ld0088_1",1.33433333333333,0.298565118560975,2.83863265037795,3.40049976850902,0.9766789251553,2.08148027818007,-0.195264335940343,1.03203786263042
"ld0088",2,"ld0088_2",1.277,0.458367990553936,1.47987310796776,0.63234938613192,1.54360772525577,1.32473037192266,-0.0850559449797677,0.65769253066262
"ld0088",3,"ld0088_3",1.26133333333333,2.02208119828923,1.72733890744664,2.54911901129429,1.51652000261384,2.90341716800732,0.252682966197429,0.552474247993396
"ld0088",4,"ld0088_4",1.24866666666667,-0.0288346517699348,2.86452594159043,0.0787404748537819,-1.43223418353306,3.44100926748759,3.05050016127621,0.466444222558888
"ld0088",5,"ld0088_5",1.24333333333333,1.15008359106161,2.93366866144787,-0.669551090368908,-0.555352187241688,1.75286384363696,0.734181496055605,0.429959663896752
"ld0088",6,"ld0088_6",1.227,-1.00610716529887,-1.3030914969565,1.18171956109698,-1.61581189504451,1.14119172834411,-0.607403494168901,0.317244242372213
"ld0088",7,"ld0088_7",1.183,0.523003330772418,-1.30425726276651,1.02139813556583,-0.616273138747218,-0.193202790542703,-0.842687346523361,0.00597110780345633
"ld0088",8,"ld0088_8",1.20366666666667,-0.908810666486248,-0.224154435382593,-0.6976318424863,1.28103944705542,-1.13832173915286,-0.690417356054419,0.153591809862737
"ld0088",9,"ld0088_9",1.11733333333333,0.706197577700047,2.36139142336922,2.14084987838521,-0.430771643207946,-0.887390032064803,-0.201359256439327,-0.48080578538273
