"date","samp_period","batch","ch_num","incb_num","incb_temp_id","incb_temp","id","series","temp_series","key","lizmass","rep_id","co2pmin","log.co2pmin","obs","prior_temp","log.mass","z.log.mass"
"26/11/2016",1,1,1,1,1,22,"ld0051","ld0051_1","ld0051_1_22","A",1.349,"c_co2_samp_1",NA,NA,1,NA,0.299363577225619,1.17137822247181
"26/11/2016",1,1,1,1,1,22,"ld0051","ld0051_1","ld0051_1_22","A",1.349,"c_co2_samp_2",NA,NA,2,NA,0.299363577225619,1.17137822247181
"26/11/2016",1,1,2,1,1,22,"ld0042","ld0042_1","ld0042_1_22","B",1.458,"c_co2_samp_1",0.045771523,-3.084093144,3,NA,0.377065633586466,1.85322740515506
"26/11/2016",1,1,2,1,1,22,"ld0042","ld0042_1","ld0042_1_22","B",1.458,"c_co2_samp_2",0.046061578,-3.077776135,4,NA,0.377065633586466,1.85322740515506
"26/11/2016",1,1,3,1,1,22,"ld0170","ld0170_1","ld0170_1_22","C",1.247,"c_co2_samp_1",0.027562308,-3.591306079,5,NA,0.220740666697899,0.481448382847692
"26/11/2016",1,1,3,1,1,22,"ld0170","ld0170_1","ld0170_1_22","C",1.247,"c_co2_samp_2",0.028089686,-3.572352821,6,NA,0.220740666697899,0.481448382847692
"26/11/2016",1,1,4,1,1,22,"ld0133","ld0133_1","ld0133_1_22","D",1.148,"c_co2_samp_1",0.023288422,-3.75979897,7,NA,0.138021297897375,-0.244428597122844
"26/11/2016",1,1,4,1,1,22,"ld0133","ld0133_1","ld0133_1_22","D",1.148,"c_co2_samp_2",0.022018768,-3.815860096,8,NA,0.138021297897375,-0.244428597122844
"26/11/2016",1,1,5,1,1,22,"ld0146","ld0146_1","ld0146_1_22","E",1.269,"c_co2_samp_1",0.017655143,-4.036728142,9,NA,0.238229188732251,0.634913233251173
"26/11/2016",1,1,5,1,1,22,"ld0146","ld0146_1","ld0146_1_22","E",1.269,"c_co2_samp_2",0.020021886,-3.910929305,10,NA,0.238229188732251,0.634913233251173
"26/11/2016",1,1,6,1,1,22,"ld0020","ld0020_1","ld0020_1_22","F",1.191,"c_co2_samp_1",NA,NA,11,NA,0.174793290373163,0.0782520910022235
"26/11/2016",1,1,6,1,1,22,"ld0020","ld0020_1","ld0020_1_22","F",1.191,"c_co2_samp_2",NA,NA,12,NA,0.174793290373163,0.0782520910022235
"26/11/2016",1,1,7,1,1,22,"ld0154","ld0154_1","ld0154_1_22","G",1.263,"c_co2_samp_1",NA,NA,13,NA,0.233489843368354,0.593324645842116
"26/11/2016",1,1,7,1,1,22,"ld0154","ld0154_1","ld0154_1_22","G",1.263,"c_co2_samp_2",NA,NA,14,NA,0.233489843368354,0.593324645842116
"26/11/2016",1,1,8,1,1,22,"ld0118","ld0118_1","ld0118_1_22","H",1.4205,"c_co2_samp_1",NA,NA,15,NA,0.351008922312106,1.62457519029826
"26/11/2016",1,1,8,1,1,22,"ld0118","ld0118_1","ld0118_1_22","H",1.4205,"c_co2_samp_2",NA,NA,16,NA,0.351008922312106,1.62457519029826
"26/11/2016",1,1,9,1,1,22,"ld0150","ld0150_1","ld0150_1_22","I",1.368,"c_co2_samp_1",NA,NA,17,NA,0.313349819200359,1.29410995063869
"26/11/2016",1,1,9,1,1,22,"ld0150","ld0150_1","ld0150_1_22","I",1.368,"c_co2_samp_2",NA,NA,18,NA,0.313349819200359,1.29410995063869
"26/11/2016",1,1,10,1,1,22,"ld0140","ld0140_1","ld0140_1_22","J",1.138,"c_co2_samp_1",NA,NA,19,NA,0.129272335704139,-0.321202275969652
"26/11/2016",1,1,10,1,1,22,"ld0140","ld0140_1","ld0140_1_22","J",1.138,"c_co2_samp_2",NA,NA,20,NA,0.129272335704139,-0.321202275969652
"26/11/2016",1,1,11,2,1,26,"ld0011","ld0011_1","ld0011_1_26","K",1.205,"c_co2_samp_1",NA,NA,21,21,0.186479566942618,0.18080121905218
"26/11/2016",1,1,11,2,1,26,"ld0011","ld0011_1","ld0011_1_26","K",1.205,"c_co2_samp_2",NA,NA,22,21,0.186479566942618,0.18080121905218
"26/11/2016",1,1,12,2,1,26,"ld0018","ld0018_1","ld0018_1_26","L",1.306,"c_co2_samp_1",NA,NA,23,20.5,0.266969030854239,0.887110392233929
"26/11/2016",1,1,12,2,1,26,"ld0018","ld0018_1","ld0018_1_26","L",1.306,"c_co2_samp_2",NA,NA,24,20.5,0.266969030854239,0.887110392233929
"26/11/2016",1,1,13,2,1,26,"ld0105","ld0105_1","ld0105_1_26","M",1.363,"c_co2_samp_1",0.070973344,-2.645450907,25,21.5,0.309688152714396,1.26197818453564
"26/11/2016",1,1,13,2,1,26,"ld0105","ld0105_1","ld0105_1_26","M",1.363,"c_co2_samp_2",0.071335561,-2.640360323,26,21.5,0.309688152714396,1.26197818453564
"26/11/2016",1,1,14,2,1,26,"ld0002","ld0002_1","ld0002_1_26","N",1.097,"c_co2_samp_1",NA,NA,27,20,0.0925791812930932,-0.643191146239097
"26/11/2016",1,1,14,2,1,26,"ld0002","ld0002_1","ld0002_1_26","N",1.097,"c_co2_samp_2",NA,NA,28,20,0.0925791812930932,-0.643191146239097
"26/11/2016",1,1,15,2,1,26,"ld0095","ld0095_1","ld0095_1_26","O",1.405,"c_co2_samp_1",NA,NA,29,19.5,0.340037302785709,1.52829730323638
"26/11/2016",1,1,15,2,1,26,"ld0095","ld0095_1","ld0095_1_26","O",1.405,"c_co2_samp_2",NA,NA,30,19.5,0.340037302785709,1.52829730323638
"26/11/2016",1,1,16,2,1,26,"ld0088","ld0088_1","ld0088_1_26","P",1.349,"c_co2_samp_1",0.076417797,-2.571539667,31,20.5,0.299363577225619,1.17137822247181
"26/11/2016",1,1,16,2,1,26,"ld0088","ld0088_1","ld0088_1_26","P",1.349,"c_co2_samp_2",0.064536152,-2.740529709,32,20.5,0.299363577225619,1.17137822247181
"26/11/2016",1,1,17,2,1,26,"ld0142","ld0142_1","ld0142_1_26","Q",1.086,"c_co2_samp_1",0.021238251,-3.851951453,33,20,0.0825012215117438,-0.731627012184728
"26/11/2016",1,1,17,2,1,26,"ld0142","ld0142_1","ld0142_1_26","Q",1.086,"c_co2_samp_2",0.028543673,-3.556319982,34,20,0.0825012215117438,-0.731627012184728
"26/11/2016",1,1,18,2,1,26,"ld0049","ld0049_1","ld0049_1_26","R",1.469,"c_co2_samp_1",NA,NA,35,21,0.38458189719174,1.9191839375316
"26/11/2016",1,1,18,2,1,26,"ld0049","ld0049_1","ld0049_1_26","R",1.469,"c_co2_samp_2",NA,NA,36,21,0.38458189719174,1.9191839375316
"26/11/2016",1,1,19,2,1,26,"ld0027","ld0027_1","ld0027_1_26","S",1.539,"c_co2_samp_1",NA,NA,37,20.5,0.431132854856742,2.32767676157735
"26/11/2016",1,1,19,2,1,26,"ld0027","ld0027_1","ld0027_1_26","S",1.539,"c_co2_samp_2",NA,NA,38,20.5,0.431132854856742,2.32767676157735
"26/11/2016",1,1,20,2,1,26,"ld0155","ld0155_1","ld0155_1_26","T",1.107,"c_co2_samp_1",0.088516281,-2.424568772,39,19.5,0.1016536537265,-0.56356105790185
"26/11/2016",1,1,20,2,1,26,"ld0155","ld0155_1","ld0155_1_26","T",1.107,"c_co2_samp_2",0.082300707,-2.497375577,40,19.5,0.1016536537265,-0.56356105790185
"26/11/2016",1,1,21,2,1,26,"ld0089","ld0089_1","ld0089_1_26","U",1.29,"c_co2_samp_1",NA,NA,41,21,0.254642218373581,0.778940449137521
"26/11/2016",1,1,21,2,1,26,"ld0089","ld0089_1","ld0089_1_26","U",1.29,"c_co2_samp_2",NA,NA,42,21,0.254642218373581,0.778940449137521
"26/11/2016",1,1,1,1,2,28,"ld0051","ld0051_1","ld0051_1_28","A",1.349,"c_co2_samp_1",0.059758856,-2.817437887,43,22,0.299363577225619,1.17137822247181
"26/11/2016",1,1,1,1,2,28,"ld0051","ld0051_1","ld0051_1_28","A",1.349,"c_co2_samp_2",0.070471003,-2.652553958,44,22,0.299363577225619,1.17137822247181
"26/11/2016",1,1,2,1,2,28,"ld0042","ld0042_1","ld0042_1_28","B",1.458,"c_co2_samp_1",NA,NA,45,22,0.377065633586466,1.85322740515506
"26/11/2016",1,1,2,1,2,28,"ld0042","ld0042_1","ld0042_1_28","B",1.458,"c_co2_samp_2",NA,NA,46,22,0.377065633586466,1.85322740515506
"26/11/2016",1,1,3,1,2,28,"ld0170","ld0170_1","ld0170_1_28","C",1.247,"c_co2_samp_1",0.016743093,-4.089769482,47,22,0.220740666697899,0.481448382847692
"26/11/2016",1,1,3,1,2,28,"ld0170","ld0170_1","ld0170_1_28","C",1.247,"c_co2_samp_2",0.019616152,-3.931401966,48,22,0.220740666697899,0.481448382847692
"26/11/2016",1,1,4,1,2,28,"ld0133","ld0133_1","ld0133_1_28","D",1.148,"c_co2_samp_1",NA,NA,49,22,0.138021297897375,-0.244428597122844
"26/11/2016",1,1,4,1,2,28,"ld0133","ld0133_1","ld0133_1_28","D",1.148,"c_co2_samp_2",NA,NA,50,22,0.138021297897375,-0.244428597122844
"26/11/2016",1,1,5,1,2,28,"ld0146","ld0146_1","ld0146_1_28","E",1.269,"c_co2_samp_1",0.035750113,-3.331201836,51,22,0.238229188732251,0.634913233251173
"26/11/2016",1,1,5,1,2,28,"ld0146","ld0146_1","ld0146_1_28","E",1.269,"c_co2_samp_2",0.049409952,-3.00760342,52,22,0.238229188732251,0.634913233251173
"26/11/2016",1,1,6,1,2,28,"ld0020","ld0020_1","ld0020_1_28","F",1.191,"c_co2_samp_1",0.012756605,-4.361706079,53,22,0.174793290373163,0.0782520910022235
"26/11/2016",1,1,6,1,2,28,"ld0020","ld0020_1","ld0020_1_28","F",1.191,"c_co2_samp_2",0.010058053,-4.5993817,54,22,0.174793290373163,0.0782520910022235
"26/11/2016",1,1,7,1,2,28,"ld0154","ld0154_1","ld0154_1_28","G",1.263,"c_co2_samp_1",0.040317901,-3.210959725,55,22,0.233489843368354,0.593324645842116
"26/11/2016",1,1,7,1,2,28,"ld0154","ld0154_1","ld0154_1_28","G",1.263,"c_co2_samp_2",0.040181119,-3.214358068,56,22,0.233489843368354,0.593324645842116
"26/11/2016",1,1,8,1,2,28,"ld0118","ld0118_1","ld0118_1_28","H",1.4205,"c_co2_samp_1",0.036642157,-3.306555868,57,22,0.351008922312106,1.62457519029826
"26/11/2016",1,1,8,1,2,28,"ld0118","ld0118_1","ld0118_1_28","H",1.4205,"c_co2_samp_2",0.046652321,-3.065032609,58,22,0.351008922312106,1.62457519029826
"26/11/2016",1,1,9,1,2,28,"ld0150","ld0150_1","ld0150_1_28","I",1.368,"c_co2_samp_1",0.028451287,-3.559561872,59,22,0.313349819200359,1.29410995063869
"26/11/2016",1,1,9,1,2,28,"ld0150","ld0150_1","ld0150_1_28","I",1.368,"c_co2_samp_2",0.027188343,-3.604966948,60,22,0.313349819200359,1.29410995063869
"26/11/2016",1,1,10,1,2,28,"ld0140","ld0140_1","ld0140_1_28","J",1.138,"c_co2_samp_1",0.030807805,-3.479987201,61,22,0.129272335704139,-0.321202275969652
"26/11/2016",1,1,10,1,2,28,"ld0140","ld0140_1","ld0140_1_28","J",1.138,"c_co2_samp_2",0.036731366,-3.304124222,62,22,0.129272335704139,-0.321202275969652
"26/11/2016",1,1,11,2,2,24,"ld0011","ld0011_1","ld0011_1_24","K",1.205,"c_co2_samp_1",0.01497189,-4.201580854,63,26,0.186479566942618,0.18080121905218
"26/11/2016",1,1,11,2,2,24,"ld0011","ld0011_1","ld0011_1_24","K",1.205,"c_co2_samp_2",0.019506396,-3.937012848,64,26,0.186479566942618,0.18080121905218
"26/11/2016",1,1,12,2,2,24,"ld0018","ld0018_1","ld0018_1_24","L",1.306,"c_co2_samp_1",0.023692357,-3.742602768,65,26,0.266969030854239,0.887110392233929
"26/11/2016",1,1,12,2,2,24,"ld0018","ld0018_1","ld0018_1_24","L",1.306,"c_co2_samp_2",0.025510116,-3.668680195,66,26,0.266969030854239,0.887110392233929
"26/11/2016",1,1,13,2,2,24,"ld0105","ld0105_1","ld0105_1_24","M",1.363,"c_co2_samp_1",0.01699504,-4.074833764,67,26,0.309688152714396,1.26197818453564
"26/11/2016",1,1,13,2,2,24,"ld0105","ld0105_1","ld0105_1_24","M",1.363,"c_co2_samp_2",0.020368371,-3.893772009,68,26,0.309688152714396,1.26197818453564
"26/11/2016",1,1,14,2,2,24,"ld0002","ld0002_1","ld0002_1_24","N",1.097,"c_co2_samp_1",0.012101333,-4.414439702,69,26,0.0925791812930932,-0.643191146239097
"26/11/2016",1,1,14,2,2,24,"ld0002","ld0002_1","ld0002_1_24","N",1.097,"c_co2_samp_2",0.017800161,-4.028547782,70,26,0.0925791812930932,-0.643191146239097
"26/11/2016",1,1,15,2,2,24,"ld0095","ld0095_1","ld0095_1_24","O",1.405,"c_co2_samp_1",0.023581915,-3.747275157,71,26,0.340037302785709,1.52829730323638
"26/11/2016",1,1,15,2,2,24,"ld0095","ld0095_1","ld0095_1_24","O",1.405,"c_co2_samp_2",NA,NA,72,26,0.340037302785709,1.52829730323638
"26/11/2016",1,1,16,2,2,24,"ld0088","ld0088_1","ld0088_1_24","P",1.349,"c_co2_samp_1",0.059289155,-2.825328879,73,26,0.299363577225619,1.17137822247181
"26/11/2016",1,1,16,2,2,24,"ld0088","ld0088_1","ld0088_1_24","P",1.349,"c_co2_samp_2",0.064266631,-2.744714739,74,26,0.299363577225619,1.17137822247181
"26/11/2016",1,1,17,2,2,24,"ld0142","ld0142_1","ld0142_1_24","Q",1.086,"c_co2_samp_1",0.031268514,-3.46514362,75,26,0.0825012215117438,-0.731627012184728
"26/11/2016",1,1,17,2,2,24,"ld0142","ld0142_1","ld0142_1_24","Q",1.086,"c_co2_samp_2",0.029314057,-3.529688133,76,26,0.0825012215117438,-0.731627012184728
"26/11/2016",1,1,18,2,2,24,"ld0049","ld0049_1","ld0049_1_24","R",1.469,"c_co2_samp_1",NA,NA,77,26,0.38458189719174,1.9191839375316
"26/11/2016",1,1,18,2,2,24,"ld0049","ld0049_1","ld0049_1_24","R",1.469,"c_co2_samp_2",NA,NA,78,26,0.38458189719174,1.9191839375316
"26/11/2016",1,1,19,2,2,24,"ld0027","ld0027_1","ld0027_1_24","S",1.539,"c_co2_samp_1",0.026731286,-3.621920641,79,26,0.431132854856742,2.32767676157735
"26/11/2016",1,1,19,2,2,24,"ld0027","ld0027_1","ld0027_1_24","S",1.539,"c_co2_samp_2",0.02586419,-3.65489589,80,26,0.431132854856742,2.32767676157735
"26/11/2016",1,1,20,2,2,24,"ld0155","ld0155_1","ld0155_1_24","T",1.107,"c_co2_samp_1",0.059339453,-2.824480875,81,26,0.1016536537265,-0.56356105790185
"26/11/2016",1,1,20,2,2,24,"ld0155","ld0155_1","ld0155_1_24","T",1.107,"c_co2_samp_2",0.044654918,-3.108790831,82,26,0.1016536537265,-0.56356105790185
"26/11/2016",1,1,21,2,2,24,"ld0089","ld0089_1","ld0089_1_24","U",1.29,"c_co2_samp_1",0.042531282,-3.157515426,83,26,0.254642218373581,0.778940449137521
"26/11/2016",1,1,21,2,2,24,"ld0089","ld0089_1","ld0089_1_24","U",1.29,"c_co2_samp_2",0.045510751,-3.089806693,84,26,0.254642218373581,0.778940449137521
"27/11/2016",1,1,1,1,1,32,"ld0051","ld0051_1","ld0051_1_32","A",1.336,"c_co2_samp_1",0.069252696,-2.669993197,85,27,0.289680075114454,1.08640379181651
"27/11/2016",1,1,1,1,1,32,"ld0051","ld0051_1","ld0051_1_32","A",1.336,"c_co2_samp_2",0.076991591,-2.564059069,86,27,0.289680075114454,1.08640379181651
"27/11/2016",1,1,2,1,1,32,"ld0042","ld0042_1","ld0042_1_32","B",1.433,"c_co2_samp_1",0.06332758,-2.759434337,87,28,0.359770148846035,1.70145649088726
"27/11/2016",1,1,2,1,1,32,"ld0042","ld0042_1","ld0042_1_32","B",1.433,"c_co2_samp_2",0.047342464,-3.050347636,88,28,0.359770148846035,1.70145649088726
"27/11/2016",1,1,3,1,1,32,"ld0170","ld0170_1","ld0170_1_32","C",1.116,"c_co2_samp_1",0.046727656,-3.063419083,89,28.5,0.109750863959119,-0.49250661690371
"27/11/2016",1,1,3,1,1,32,"ld0170","ld0170_1","ld0170_1_32","C",1.116,"c_co2_samp_2",0.042616211,-3.15552056,90,28.5,0.109750863959119,-0.49250661690371
"27/11/2016",1,1,4,1,1,32,"ld0133","ld0133_1","ld0133_1_32","D",1.112,"c_co2_samp_1",0.054317243,-2.912913548,91,23.5,0.106160195828391,-0.524015359978078
"27/11/2016",1,1,4,1,1,32,"ld0133","ld0133_1","ld0133_1_32","D",1.112,"c_co2_samp_2",0.047828488,-3.040133831,92,23.5,0.106160195828391,-0.524015359978078
"27/11/2016",1,1,5,1,1,32,"ld0146","ld0146_1","ld0146_1_32","E",1.237,"c_co2_samp_1",0.049037154,-3.015177028,93,29,0.212689093410351,0.410794414052658
"27/11/2016",1,1,5,1,1,32,"ld0146","ld0146_1","ld0146_1_32","E",1.237,"c_co2_samp_2",0.047743054,-3.041921698,94,29,0.212689093410351,0.410794414052658
"27/11/2016",1,1,6,1,1,32,"ld0020","ld0020_1","ld0020_1_32","F",1.228,"c_co2_samp_1",0.057313401,-2.859220804,95,28,0.205386829724951,0.346715768533869
"27/11/2016",1,1,6,1,1,32,"ld0020","ld0020_1","ld0020_1_32","F",1.228,"c_co2_samp_2",0.05636996,-2.875818886,96,28,0.205386829724951,0.346715768533869
"27/11/2016",1,1,7,1,1,32,"ld0154","ld0154_1","ld0154_1_32","G",1.229,"c_co2_samp_1",0.04965008,-3.002755268,97,27,0.206200830583898,0.353858768943009
"27/11/2016",1,1,7,1,1,32,"ld0154","ld0154_1","ld0154_1_32","G",1.229,"c_co2_samp_2",0.055258404,-2.895734837,98,27,0.206200830583898,0.353858768943009
"27/11/2016",1,1,8,1,1,32,"ld0118","ld0118_1","ld0118_1_32","H",1.446,"c_co2_samp_1",0.093498726,-2.36980747,99,29,0.368801123736573,1.78070488065123
"27/11/2016",1,1,8,1,1,32,"ld0118","ld0118_1","ld0118_1_32","H",1.446,"c_co2_samp_2",0.085754779,-2.456263458,100,29,0.368801123736573,1.78070488065123
"27/11/2016",1,1,9,1,1,32,"ld0150","ld0150_1","ld0150_1_32","I",1.36,"c_co2_samp_1",NA,NA,101,29.5,0.307484699747961,1.24264249800931
"27/11/2016",1,1,9,1,1,32,"ld0150","ld0150_1","ld0150_1_32","I",1.36,"c_co2_samp_2",NA,NA,102,29.5,0.307484699747961,1.24264249800931
"27/11/2016",1,1,10,1,1,32,"ld0140","ld0140_1","ld0140_1_32","J",1.119,"c_co2_samp_1",0.057182415,-2.861508851,103,27,0.112435429329788,-0.468949084586294
"27/11/2016",1,1,10,1,1,32,"ld0140","ld0140_1","ld0140_1_32","J",1.119,"c_co2_samp_2",0.05119361,-2.972140562,104,27,0.112435429329788,-0.468949084586294
"27/11/2016",1,1,11,2,1,30,"ld0011","ld0011_1","ld0011_1_30","K",1.181,"c_co2_samp_1",0.028010129,-3.575189077,105,30.5,0.166361537215225,0.00426197711607772
"27/11/2016",1,1,11,2,1,30,"ld0011","ld0011_1","ld0011_1_30","K",1.181,"c_co2_samp_2",0.043482895,-3.135387632,106,30.5,0.166361537215225,0.00426197711607772
"27/11/2016",1,1,12,2,1,30,"ld0018","ld0018_1","ld0018_1_30","L",1.275,"c_co2_samp_1",0.026830656,-3.618210153,107,27.5,0.242946178610389,0.676305647348913
"27/11/2016",1,1,12,2,1,30,"ld0018","ld0018_1","ld0018_1_30","L",1.275,"c_co2_samp_2",0.034261124,-3.373743972,108,27.5,0.242946178610389,0.676305647348913
"27/11/2016",1,1,13,2,1,30,"ld0105","ld0105_1","ld0105_1_30","M",1.323,"c_co2_samp_1",0.037184467,-3.291864149,109,27.5,0.279901885132819,1.00059845847839
"27/11/2016",1,1,13,2,1,30,"ld0105","ld0105_1","ld0105_1_30","M",1.323,"c_co2_samp_2",0.04547439,-3.090605959,110,27.5,0.279901885132819,1.00059845847839
"27/11/2016",1,1,14,2,1,30,"ld0002","ld0002_1","ld0002_1_30","N",1.089,"c_co2_samp_1",0.02355128,-3.748575114,111,30,0.0852598439508234,-0.707419616093653
"27/11/2016",1,1,14,2,1,30,"ld0002","ld0002_1","ld0002_1_30","N",1.089,"c_co2_samp_2",0.025227282,-3.679829246,112,30,0.0852598439508234,-0.707419616093653
"27/11/2016",1,1,15,2,1,30,"ld0095","ld0095_1","ld0095_1_30","O",1.342,"c_co2_samp_1",0.033603899,-3.393113169,113,29,0.29416103854949,1.12572503244911
"27/11/2016",1,1,15,2,1,30,"ld0095","ld0095_1","ld0095_1_30","O",1.342,"c_co2_samp_2",0.03154079,-3.456473639,114,29,0.29416103854949,1.12572503244911
"27/11/2016",1,1,16,2,1,30,"ld0088","ld0088_1","ld0088_1_30","P",1.342,"c_co2_samp_1",0.067771568,-2.691612519,115,26,0.29416103854949,1.12572503244911
"27/11/2016",1,1,16,2,1,30,"ld0088","ld0088_1","ld0088_1_30","P",1.342,"c_co2_samp_2",0.064117505,-2.747037867,116,26,0.29416103854949,1.12572503244911
"27/11/2016",1,1,17,2,1,30,"ld0142","ld0142_1","ld0142_1_30","Q",1.03,"c_co2_samp_1",0.027875325,-3.580013389,117,28.5,0.0295588022415444,-1.19620603363324
"27/11/2016",1,1,17,2,1,30,"ld0142","ld0142_1","ld0142_1_30","Q",1.03,"c_co2_samp_2",0.038531853,-3.256270025,118,28.5,0.0295588022415444,-1.19620603363324
"27/11/2016",1,1,18,2,1,30,"ld0049","ld0049_1","ld0049_1_30","R",1.422,"c_co2_samp_1",0.035752837,-3.331125645,119,28.5,0.352064331381049,1.63383659012162
"27/11/2016",1,1,18,2,1,30,"ld0049","ld0049_1","ld0049_1_30","R",1.422,"c_co2_samp_2",NA,NA,120,28.5,0.352064331381049,1.63383659012162
"27/11/2016",1,1,19,2,1,30,"ld0027","ld0027_1","ld0027_1_30","S",1.41,"c_co2_samp_1",0.052879231,-2.939744625,121,28,0.343589704390077,1.55947025082547
"27/11/2016",1,1,19,2,1,30,"ld0027","ld0027_1","ld0027_1_30","S",1.41,"c_co2_samp_2",0.017846154,-4.025967266,122,28,0.343589704390077,1.55947025082547
"27/11/2016",1,1,20,2,1,30,"ld0155","ld0155_1","ld0155_1_30","T",1.046,"c_co2_samp_1",0.057853679,-2.849838236,123,31,0.0449733656427312,-1.06094053425304
"27/11/2016",1,1,20,2,1,30,"ld0155","ld0155_1","ld0155_1_30","T",1.046,"c_co2_samp_2",0.018068753,-4.013571172,124,31,0.0449733656427312,-1.06094053425304
"27/11/2016",1,1,21,2,1,30,"ld0089","ld0089_1","ld0089_1_30","U",1.233,"c_co2_samp_1",0.044977935,-3.101583251,125,28,0.209450224182207,0.382372768095545
"27/11/2016",1,1,21,2,1,30,"ld0089","ld0089_1","ld0089_1_30","U",1.233,"c_co2_samp_2",0.034302253,-3.37254424,126,28,0.209450224182207,0.382372768095545
"27/11/2016",1,1,1,1,2,24,"ld0051","ld0051_1","ld0051_1_24","A",1.336,"c_co2_samp_1",0.02582108,-3.656564048,127,32,0.289680075114454,1.08640379181651
"27/11/2016",1,1,1,1,2,24,"ld0051","ld0051_1","ld0051_1_24","A",1.336,"c_co2_samp_2",0.026087357,-3.646304502,128,32,0.289680075114454,1.08640379181651
"27/11/2016",1,1,2,1,2,24,"ld0042","ld0042_1","ld0042_1_24","B",1.433,"c_co2_samp_1",0.031119357,-3.469925254,129,32,0.359770148846035,1.70145649088726
"27/11/2016",1,1,2,1,2,24,"ld0042","ld0042_1","ld0042_1_24","B",1.433,"c_co2_samp_2",0.04402396,-3.123021249,130,32,0.359770148846035,1.70145649088726
"27/11/2016",1,1,3,1,2,24,"ld0170","ld0170_1","ld0170_1_24","C",1.116,"c_co2_samp_1",0.014965233,-4.202025568,131,32,0.109750863959119,-0.49250661690371
"27/11/2016",1,1,3,1,2,24,"ld0170","ld0170_1","ld0170_1_24","C",1.116,"c_co2_samp_2",0.015167379,-4.188608286,132,32,0.109750863959119,-0.49250661690371
"27/11/2016",1,1,4,1,2,24,"ld0133","ld0133_1","ld0133_1_24","D",1.112,"c_co2_samp_1",0.01967669,-3.928320618,133,32,0.106160195828391,-0.524015359978078
"27/11/2016",1,1,4,1,2,24,"ld0133","ld0133_1","ld0133_1_24","D",1.112,"c_co2_samp_2",0.01708322,-4.069658588,134,32,0.106160195828391,-0.524015359978078
"27/11/2016",1,1,5,1,2,24,"ld0146","ld0146_1","ld0146_1_24","E",1.237,"c_co2_samp_1",0.020822379,-3.871726938,135,32,0.212689093410351,0.410794414052658
"27/11/2016",1,1,5,1,2,24,"ld0146","ld0146_1","ld0146_1_24","E",1.237,"c_co2_samp_2",0.011956639,-4.426468578,136,32,0.212689093410351,0.410794414052658
"27/11/2016",1,1,6,1,2,24,"ld0020","ld0020_1","ld0020_1_24","F",1.228,"c_co2_samp_1",0.022813085,-3.780421002,137,32,0.205386829724951,0.346715768533869
"27/11/2016",1,1,6,1,2,24,"ld0020","ld0020_1","ld0020_1_24","F",1.228,"c_co2_samp_2",0.021916552,-3.820513113,138,32,0.205386829724951,0.346715768533869
"27/11/2016",1,1,7,1,2,24,"ld0154","ld0154_1","ld0154_1_24","G",1.229,"c_co2_samp_1",0.022316207,-3.802442089,139,32,0.206200830583898,0.353858768943009
"27/11/2016",1,1,7,1,2,24,"ld0154","ld0154_1","ld0154_1_24","G",1.229,"c_co2_samp_2",0.020591798,-3.88286244,140,32,0.206200830583898,0.353858768943009
"27/11/2016",1,1,8,1,2,24,"ld0118","ld0118_1","ld0118_1_24","H",1.446,"c_co2_samp_1",0.078085303,-2.549953418,141,32,0.368801123736573,1.78070488065123
"27/11/2016",1,1,8,1,2,24,"ld0118","ld0118_1","ld0118_1_24","H",1.446,"c_co2_samp_2",0.080461988,-2.519970402,142,32,0.368801123736573,1.78070488065123
"27/11/2016",1,1,9,1,2,24,"ld0150","ld0150_1","ld0150_1_24","I",1.36,"c_co2_samp_1",0.006498035,-5.036255469,143,32,0.307484699747961,1.24264249800931
"27/11/2016",1,1,9,1,2,24,"ld0150","ld0150_1","ld0150_1_24","I",1.36,"c_co2_samp_2",0.002513322,-5.986149932,144,32,0.307484699747961,1.24264249800931
"27/11/2016",1,1,10,1,2,24,"ld0140","ld0140_1","ld0140_1_24","J",1.119,"c_co2_samp_1",0.021845135,-3.82377703,145,32,0.112435429329788,-0.468949084586294
"27/11/2016",1,1,10,1,2,24,"ld0140","ld0140_1","ld0140_1_24","J",1.119,"c_co2_samp_2",0.021418163,-3.843515964,146,32,0.112435429329788,-0.468949084586294
"27/11/2016",1,1,11,2,2,28,"ld0011","ld0011_1","ld0011_1_28","K",1.181,"c_co2_samp_1",0.037152405,-3.292726784,147,30,0.166361537215225,0.00426197711607772
"27/11/2016",1,1,11,2,2,28,"ld0011","ld0011_1","ld0011_1_28","K",1.181,"c_co2_samp_2",0.037837771,-3.274447445,148,30,0.166361537215225,0.00426197711607772
"27/11/2016",1,1,12,2,2,28,"ld0018","ld0018_1","ld0018_1_28","L",1.275,"c_co2_samp_1",0.027452798,-3.59528718,149,30,0.242946178610389,0.676305647348913
"27/11/2016",1,1,12,2,2,28,"ld0018","ld0018_1","ld0018_1_28","L",1.275,"c_co2_samp_2",0.031598552,-3.454643987,150,30,0.242946178610389,0.676305647348913
"27/11/2016",1,1,13,2,2,28,"ld0105","ld0105_1","ld0105_1_28","M",1.323,"c_co2_samp_1",0.020625583,-3.881223101,151,30,0.279901885132819,1.00059845847839
"27/11/2016",1,1,13,2,2,28,"ld0105","ld0105_1","ld0105_1_28","M",1.323,"c_co2_samp_2",0.018079927,-4.012952986,152,30,0.279901885132819,1.00059845847839
